G,variable,value
11.0,AST,0.15789473684210525
10.0,AST,0.23684210526315788
9.0,AST,0.18421052631578946
8.0,AST,0.5263157894736842
7.0,AST,0.42105263157894735
6.0,AST,0.2894736842105263
5.0,AST,0.3684210526315789
4.0,AST,0.15789473684210525
3.0,AST,0.18421052631578946
2.0,AST,0.13157894736842105
1.0,AST,0.18421052631578946
81.0,AST,0.2894736842105263
80.0,AST,0.5
79.0,AST,0.18421052631578946
78.0,AST,0.3157894736842105
77.0,AST,0.47368421052631576
76.0,AST,0.39473684210526316
75.0,AST,0.3157894736842105
74.0,AST,0.4473684210526316
73.0,AST,0.10526315789473684
72.0,AST,0.4473684210526316
71.0,AST,0.5
70.0,AST,0.3157894736842105
69.0,AST,0.2894736842105263
68.0,AST,0.2894736842105263
67.0,AST,0.3157894736842105
66.0,AST,0.42105263157894735
65.0,AST,0.5263157894736842
64.0,AST,0.5526315789473685
63.0,AST,0.18421052631578946
62.0,AST,0.23684210526315788
61.0,AST,0.39473684210526316
60.0,AST,0.2631578947368421
59.0,AST,0.6842105263157895
58.0,AST,0.42105263157894735
57.0,AST,0.2894736842105263
56.0,AST,0.21052631578947367
55.0,AST,0.2894736842105263
54.0,AST,0.42105263157894735
53.0,AST,0.3684210526315789
52.0,AST,0.2631578947368421
51.0,AST,0.47368421052631576
50.0,AST,0.6842105263157895
49.0,AST,0.4473684210526316
48.0,AST,0.34210526315789475
47.0,AST,0.39473684210526316
46.0,AST,0.5789473684210527
45.0,AST,0.3684210526315789
44.0,AST,0.42105263157894735
43.0,AST,0.5263157894736842
42.0,AST,0.2631578947368421
41.0,AST,0.42105263157894735
40.0,AST,0.3684210526315789
39.0,AST,0.18421052631578946
38.0,AST,0.3684210526315789
37.0,AST,0.5
36.0,AST,0.3684210526315789
35.0,AST,0.39473684210526316
34.0,AST,0.47368421052631576
33.0,AST,0.5
32.0,AST,0.3684210526315789
31.0,AST,0.3684210526315789
30.0,AST,0.4473684210526316
29.0,AST,0.2631578947368421
28.0,AST,0.3157894736842105
27.0,AST,0.4473684210526316
26.0,AST,0.39473684210526316
25.0,AST,0.39473684210526316
24.0,AST,0.2631578947368421
23.0,AST,0.3684210526315789
22.0,AST,0.3684210526315789
21.0,AST,0.42105263157894735
20.0,AST,0.4473684210526316
19.0,AST,0.42105263157894735
18.0,AST,0.42105263157894735
17.0,AST,0.47368421052631576
16.0,AST,0.3157894736842105
15.0,AST,0.15789473684210525
14.0,AST,0.47368421052631576
13.0,AST,0.5263157894736842
12.0,AST,0.34210526315789475
11.0,AST,0.10526315789473684
10.0,AST,0.7631578947368421
9.0,AST,0.23684210526315788
8.0,AST,0.42105263157894735
7.0,AST,0.5263157894736842
6.0,AST,0.3157894736842105
5.0,AST,0.6052631578947368
4.0,AST,0.47368421052631576
3.0,AST,0.42105263157894735
2.0,AST,0.3684210526315789
1.0,AST,0.42105263157894735
66.0,AST,0.5
65.0,AST,0.18421052631578946
64.0,AST,0.2631578947368421
63.0,AST,0.39473684210526316
62.0,AST,0.34210526315789475
61.0,AST,0.34210526315789475
60.0,AST,0.5263157894736842
59.0,AST,0.42105263157894735
58.0,AST,0.5263157894736842
57.0,AST,0.39473684210526316
56.0,AST,0.631578947368421
55.0,AST,0.5
54.0,AST,0.3684210526315789
53.0,AST,0.34210526315789475
52.0,AST,0.34210526315789475
51.0,AST,0.5526315789473685
50.0,AST,0.42105263157894735
49.0,AST,0.34210526315789475
48.0,AST,0.42105263157894735
47.0,AST,0.5263157894736842
46.0,AST,0.5789473684210527
45.0,AST,0.34210526315789475
44.0,AST,0.5
43.0,AST,0.4473684210526316
42.0,AST,0.631578947368421
41.0,AST,0.42105263157894735
40.0,AST,0.6578947368421053
39.0,AST,0.5
38.0,AST,0.21052631578947367
37.0,AST,0.47368421052631576
36.0,AST,0.5526315789473685
35.0,AST,0.7105263157894737
34.0,AST,0.47368421052631576
33.0,AST,0.5
32.0,AST,0.42105263157894735
31.0,AST,0.23684210526315788
30.0,AST,0.3684210526315789
29.0,AST,0.18421052631578946
28.0,AST,0.21052631578947367
27.0,AST,0.42105263157894735
26.0,AST,0.2631578947368421
25.0,AST,0.3684210526315789
24.0,AST,0.6052631578947368
23.0,AST,0.5263157894736842
22.0,AST,0.34210526315789475
21.0,AST,0.5789473684210527
20.0,AST,0.4473684210526316
19.0,AST,0.34210526315789475
18.0,AST,0.34210526315789475
17.0,AST,0.39473684210526316
16.0,AST,0.34210526315789475
15.0,AST,0.3684210526315789
14.0,AST,0.3157894736842105
13.0,AST,0.34210526315789475
12.0,AST,0.2631578947368421
11.0,AST,0.3157894736842105
10.0,AST,0.3157894736842105
9.0,AST,0.2894736842105263
8.0,AST,0.21052631578947367
7.0,AST,0.42105263157894735
6.0,AST,0.5263157894736842
5.0,AST,0.47368421052631576
4.0,AST,0.4473684210526316
3.0,AST,0.21052631578947367
2.0,AST,0.3157894736842105
1.0,AST,0.5263157894736842
82.0,AST,0.2894736842105263
81.0,AST,0.3157894736842105
80.0,AST,0.21052631578947367
79.0,AST,0.4473684210526316
78.0,AST,0.15789473684210525
77.0,AST,0.5526315789473685
76.0,AST,0.5789473684210527
75.0,AST,0.3684210526315789
74.0,AST,0.5526315789473685
73.0,AST,0.2894736842105263
72.0,AST,0.2631578947368421
71.0,AST,0.18421052631578946
70.0,AST,0.42105263157894735
69.0,AST,0.23684210526315788
68.0,AST,0.39473684210526316
67.0,AST,0.2894736842105263
66.0,AST,0.23684210526315788
65.0,AST,0.3684210526315789
64.0,AST,0.2894736842105263
63.0,AST,0.42105263157894735
62.0,AST,0.34210526315789475
61.0,AST,0.39473684210526316
60.0,AST,0.47368421052631576
59.0,AST,0.42105263157894735
58.0,AST,0.3684210526315789
57.0,AST,0.34210526315789475
56.0,AST,0.2631578947368421
55.0,AST,0.7105263157894737
54.0,AST,0.2631578947368421
53.0,AST,0.2894736842105263
52.0,AST,0.4473684210526316
51.0,AST,0.4473684210526316
50.0,AST,0.34210526315789475
49.0,AST,0.34210526315789475
48.0,AST,0.39473684210526316
47.0,AST,0.6842105263157895
46.0,AST,0.15789473684210525
45.0,AST,0.34210526315789475
44.0,AST,0.5526315789473685
43.0,AST,0.3157894736842105
42.0,AST,0.6052631578947368
41.0,AST,0.39473684210526316
40.0,AST,0.4473684210526316
39.0,AST,0.3684210526315789
38.0,AST,0.5526315789473685
37.0,AST,0.39473684210526316
36.0,AST,0.10526315789473684
35.0,AST,0.6052631578947368
34.0,AST,0.6842105263157895
33.0,AST,0.3684210526315789
32.0,AST,0.5789473684210527
31.0,AST,0.21052631578947367
30.0,AST,0.2631578947368421
29.0,AST,0.2631578947368421
28.0,AST,0.18421052631578946
27.0,AST,0.2894736842105263
26.0,AST,0.39473684210526316
25.0,AST,0.5263157894736842
24.0,AST,0.47368421052631576
23.0,AST,0.34210526315789475
22.0,AST,0.3684210526315789
21.0,AST,0.47368421052631576
20.0,AST,0.42105263157894735
19.0,AST,0.5526315789473685
18.0,AST,0.39473684210526316
17.0,AST,0.5526315789473685
16.0,AST,0.6578947368421053
15.0,AST,0.4473684210526316
14.0,AST,0.47368421052631576
13.0,AST,0.23684210526315788
12.0,AST,0.3157894736842105
11.0,AST,0.631578947368421
10.0,AST,0.631578947368421
9.0,AST,0.42105263157894735
8.0,AST,0.42105263157894735
7.0,AST,0.3684210526315789
6.0,AST,0.5
5.0,AST,0.42105263157894735
4.0,AST,0.6578947368421053
3.0,AST,0.6578947368421053
2.0,AST,0.42105263157894735
1.0,AST,0.4473684210526316
82.0,AST,0.39473684210526316
81.0,AST,0.2631578947368421
80.0,AST,0.18421052631578946
79.0,AST,0.42105263157894735
78.0,AST,0.3684210526315789
77.0,AST,0.47368421052631576
76.0,AST,0.5263157894736842
75.0,AST,0.42105263157894735
74.0,AST,0.5789473684210527
73.0,AST,0.15789473684210525
72.0,AST,0.4473684210526316
71.0,AST,0.5789473684210527
70.0,AST,0.18421052631578946
69.0,AST,0.2894736842105263
68.0,AST,0.4473684210526316
67.0,AST,0.5263157894736842
66.0,AST,0.6842105263157895
65.0,AST,0.2631578947368421
64.0,AST,0.5263157894736842
63.0,AST,0.34210526315789475
62.0,AST,0.2631578947368421
61.0,AST,0.18421052631578946
60.0,AST,0.42105263157894735
59.0,AST,0.5
58.0,AST,0.47368421052631576
57.0,AST,0.631578947368421
56.0,AST,0.2894736842105263
55.0,AST,0.6842105263157895
54.0,AST,0.4473684210526316
53.0,AST,0.5
52.0,AST,0.34210526315789475
51.0,AST,0.2894736842105263
50.0,AST,0.3157894736842105
49.0,AST,0.42105263157894735
48.0,AST,0.47368421052631576
47.0,AST,0.5526315789473685
46.0,AST,0.42105263157894735
45.0,AST,0.3157894736842105
44.0,AST,0.2631578947368421
43.0,AST,0.3684210526315789
42.0,AST,0.34210526315789475
41.0,AST,0.4473684210526316
40.0,AST,0.21052631578947367
39.0,AST,0.47368421052631576
38.0,AST,0.23684210526315788
37.0,AST,0.5789473684210527
36.0,AST,0.2894736842105263
35.0,AST,0.47368421052631576
34.0,AST,0.3684210526315789
33.0,AST,0.2894736842105263
32.0,AST,0.47368421052631576
31.0,AST,0.2631578947368421
30.0,AST,0.5263157894736842
29.0,AST,0.34210526315789475
28.0,AST,0.2894736842105263
27.0,AST,0.34210526315789475
26.0,AST,0.6842105263157895
25.0,AST,0.34210526315789475
24.0,AST,0.4473684210526316
23.0,AST,0.4473684210526316
22.0,AST,0.3157894736842105
21.0,AST,0.42105263157894735
20.0,AST,0.42105263157894735
19.0,AST,0.3684210526315789
18.0,AST,0.42105263157894735
17.0,AST,0.34210526315789475
16.0,AST,0.6578947368421053
15.0,AST,0.39473684210526316
14.0,AST,0.34210526315789475
13.0,AST,0.3157894736842105
12.0,AST,0.4473684210526316
11.0,AST,0.2631578947368421
10.0,AST,0.3157894736842105
9.0,AST,0.5789473684210527
8.0,AST,0.34210526315789475
7.0,AST,0.5789473684210527
6.0,AST,0.39473684210526316
5.0,AST,0.5
4.0,AST,0.5
3.0,AST,0.6578947368421053
2.0,AST,0.5263157894736842
1.0,AST,0.3157894736842105
82.0,AST,0.5526315789473685
81.0,AST,0.42105263157894735
80.0,AST,0.3157894736842105
79.0,AST,0.3157894736842105
78.0,AST,0.39473684210526316
77.0,AST,0.47368421052631576
76.0,AST,0.34210526315789475
75.0,AST,0.5526315789473685
74.0,AST,0.3684210526315789
73.0,AST,0.15789473684210525
72.0,AST,0.39473684210526316
71.0,AST,0.5789473684210527
70.0,AST,0.3157894736842105
69.0,AST,0.5789473684210527
68.0,AST,0.34210526315789475
67.0,AST,0.23684210526315788
66.0,AST,0.47368421052631576
65.0,AST,0.18421052631578946
64.0,AST,0.05263157894736842
63.0,AST,0.6052631578947368
62.0,AST,0.47368421052631576
61.0,AST,0.34210526315789475
60.0,AST,0.6052631578947368
59.0,AST,0.3157894736842105
58.0,AST,0.5263157894736842
57.0,AST,0.23684210526315788
56.0,AST,0.15789473684210525
55.0,AST,0.42105263157894735
54.0,AST,0.2631578947368421
53.0,AST,0.5263157894736842
52.0,AST,0.39473684210526316
51.0,AST,0.47368421052631576
50.0,AST,0.4473684210526316
49.0,AST,0.4473684210526316
48.0,AST,0.4473684210526316
47.0,AST,0.5789473684210527
46.0,AST,0.6842105263157895
45.0,AST,0.02631578947368421
44.0,AST,0.34210526315789475
43.0,AST,0.5789473684210527
42.0,AST,0.5263157894736842
41.0,AST,0.5263157894736842
40.0,AST,0.47368421052631576
39.0,AST,0.3684210526315789
38.0,AST,0.4473684210526316
37.0,AST,0.3157894736842105
36.0,AST,0.21052631578947367
35.0,AST,0.23684210526315788
34.0,AST,0.6052631578947368
33.0,AST,0.13157894736842105
32.0,AST,0.39473684210526316
31.0,AST,0.2631578947368421
30.0,AST,0.3684210526315789
29.0,AST,0.5
28.0,AST,0.6578947368421053
27.0,AST,0.8421052631578947
26.0,AST,0.15789473684210525
25.0,AST,0.3157894736842105
24.0,AST,0.15789473684210525
23.0,AST,0.6052631578947368
22.0,AST,0.4473684210526316
21.0,AST,0.3684210526315789
20.0,AST,0.5
19.0,AST,0.3157894736842105
18.0,AST,0.23684210526315788
17.0,AST,0.5789473684210527
16.0,AST,0.34210526315789475
15.0,AST,0.34210526315789475
14.0,AST,0.3157894736842105
13.0,AST,0.3684210526315789
12.0,AST,0.3684210526315789
11.0,AST,0.3684210526315789
10.0,AST,0.3684210526315789
9.0,AST,0.34210526315789475
8.0,AST,0.23684210526315788
7.0,AST,0.2894736842105263
6.0,AST,0.5263157894736842
5.0,AST,0.4473684210526316
4.0,AST,0.34210526315789475
3.0,AST,0.18421052631578946
2.0,AST,0.18421052631578946
1.0,AST,0.21052631578947367
82.0,AST,0.3684210526315789
81.0,AST,0.13157894736842105
80.0,AST,0.34210526315789475
79.0,AST,0.6578947368421053
78.0,AST,0.42105263157894735
77.0,AST,0.34210526315789475
76.0,AST,0.15789473684210525
75.0,AST,0.5
74.0,AST,0.42105263157894735
73.0,AST,0.39473684210526316
72.0,AST,0.47368421052631576
71.0,AST,0.5
70.0,AST,0.5263157894736842
69.0,AST,0.34210526315789475
68.0,AST,0.21052631578947367
67.0,AST,0.2631578947368421
66.0,AST,0.13157894736842105
65.0,AST,0.5263157894736842
64.0,AST,0.3157894736842105
63.0,AST,0.6052631578947368
62.0,AST,0.42105263157894735
61.0,AST,0.6052631578947368
60.0,AST,0.39473684210526316
59.0,AST,0.39473684210526316
58.0,AST,0.47368421052631576
57.0,AST,0.6578947368421053
56.0,AST,0.5
55.0,AST,0.3684210526315789
54.0,AST,0.4473684210526316
53.0,AST,0.15789473684210525
52.0,AST,0.42105263157894735
51.0,AST,0.2894736842105263
50.0,AST,0.5526315789473685
49.0,AST,0.3157894736842105
48.0,AST,0.42105263157894735
47.0,AST,0.34210526315789475
46.0,AST,0.42105263157894735
45.0,AST,0.34210526315789475
44.0,AST,0.13157894736842105
43.0,AST,0.3684210526315789
42.0,AST,0.15789473684210525
41.0,AST,0.23684210526315788
40.0,AST,0.5789473684210527
39.0,AST,0.2631578947368421
38.0,AST,0.6052631578947368
37.0,AST,0.3157894736842105
36.0,AST,0.23684210526315788
35.0,AST,0.34210526315789475
34.0,AST,0.2631578947368421
33.0,AST,0.2894736842105263
32.0,AST,0.15789473684210525
31.0,AST,0.3684210526315789
30.0,AST,0.5
29.0,AST,0.23684210526315788
28.0,AST,0.3684210526315789
27.0,AST,0.34210526315789475
26.0,AST,0.2894736842105263
25.0,AST,0.42105263157894735
24.0,AST,0.4473684210526316
23.0,AST,0.2631578947368421
22.0,AST,0.2631578947368421
21.0,AST,0.2894736842105263
20.0,AST,0.21052631578947367
19.0,AST,0.3684210526315789
18.0,AST,0.5526315789473685
17.0,AST,0.3684210526315789
16.0,AST,0.18421052631578946
15.0,AST,0.23684210526315788
14.0,AST,0.5
13.0,AST,0.47368421052631576
12.0,AST,0.3684210526315789
11.0,AST,0.6052631578947368
10.0,AST,0.47368421052631576
9.0,AST,0.23684210526315788
8.0,AST,0.5526315789473685
7.0,AST,0.34210526315789475
6.0,AST,0.23684210526315788
5.0,AST,0.5
4.0,AST,0.5789473684210527
3.0,AST,0.631578947368421
2.0,AST,0.34210526315789475
1.0,AST,0.3157894736842105
82.0,AST,0.3157894736842105
81.0,AST,0.2894736842105263
80.0,AST,0.18421052631578946
79.0,AST,0.3684210526315789
78.0,AST,0.3157894736842105
77.0,AST,0.2631578947368421
76.0,AST,0.15789473684210525
75.0,AST,0.2894736842105263
74.0,AST,0.3157894736842105
73.0,AST,0.3684210526315789
72.0,AST,0.23684210526315788
71.0,AST,0.2894736842105263
70.0,AST,0.39473684210526316
69.0,AST,0.21052631578947367
68.0,AST,0.3157894736842105
67.0,AST,0.21052631578947367
66.0,AST,0.18421052631578946
65.0,AST,0.5263157894736842
64.0,AST,0.5
63.0,AST,0.3157894736842105
62.0,AST,0.23684210526315788
61.0,AST,0.4473684210526316
60.0,AST,0.23684210526315788
59.0,AST,0.5
58.0,AST,0.15789473684210525
57.0,AST,0.5263157894736842
56.0,AST,0.15789473684210525
55.0,AST,0.2631578947368421
54.0,AST,0.3684210526315789
53.0,AST,0.21052631578947367
52.0,AST,0.42105263157894735
51.0,AST,0.47368421052631576
50.0,AST,0.39473684210526316
49.0,AST,0.15789473684210525
48.0,AST,0.3684210526315789
47.0,AST,0.5526315789473685
46.0,AST,0.3684210526315789
45.0,AST,0.4473684210526316
44.0,AST,0.18421052631578946
43.0,AST,0.3684210526315789
42.0,AST,0.42105263157894735
41.0,AST,0.13157894736842105
40.0,AST,0.18421052631578946
39.0,AST,0.5
38.0,AST,0.3684210526315789
37.0,AST,0.21052631578947367
36.0,AST,0.15789473684210525
35.0,AST,0.2631578947368421
34.0,AST,0.23684210526315788
33.0,AST,0.02631578947368421
32.0,AST,0.4473684210526316
31.0,AST,0.3157894736842105
30.0,AST,0.13157894736842105
29.0,AST,0.13157894736842105
28.0,AST,0.34210526315789475
27.0,AST,0.15789473684210525
26.0,AST,0.34210526315789475
25.0,AST,0.21052631578947367
24.0,AST,0.23684210526315788
23.0,AST,0.2631578947368421
22.0,AST,0.6578947368421053
21.0,AST,0.4473684210526316
20.0,AST,0.23684210526315788
19.0,AST,0.2631578947368421
18.0,AST,0.42105263157894735
17.0,AST,0.39473684210526316
16.0,AST,0.18421052631578946
15.0,AST,0.34210526315789475
14.0,AST,0.42105263157894735
13.0,AST,0.3684210526315789
12.0,AST,0.21052631578947367
11.0,AST,0.23684210526315788
10.0,AST,0.18421052631578946
9.0,AST,0.39473684210526316
8.0,AST,0.42105263157894735
7.0,AST,0.3684210526315789
6.0,AST,0.2631578947368421
5.0,AST,0.3684210526315789
4.0,AST,0.47368421052631576
3.0,AST,0.34210526315789475
2.0,AST,0.39473684210526316
1.0,AST,0.2631578947368421
82.0,AST,0.05263157894736842
81.0,AST,0.34210526315789475
80.0,AST,0.39473684210526316
79.0,AST,0.15789473684210525
78.0,AST,0.39473684210526316
77.0,AST,0.3684210526315789
76.0,AST,0.34210526315789475
75.0,AST,0.15789473684210525
74.0,AST,0.47368421052631576
73.0,AST,0.42105263157894735
72.0,AST,0.34210526315789475
71.0,AST,0.2894736842105263
70.0,AST,0.2894736842105263
69.0,AST,0.42105263157894735
68.0,AST,0.3684210526315789
67.0,AST,0.2631578947368421
66.0,AST,0.21052631578947367
65.0,AST,0.3157894736842105
64.0,AST,0.2894736842105263
63.0,AST,0.4473684210526316
62.0,AST,0.39473684210526316
61.0,AST,0.5
60.0,AST,0.39473684210526316
59.0,AST,0.3684210526315789
58.0,AST,0.5
57.0,AST,0.2894736842105263
56.0,AST,0.3684210526315789
55.0,AST,0.34210526315789475
54.0,AST,0.21052631578947367
53.0,AST,0.2631578947368421
52.0,AST,0.34210526315789475
51.0,AST,0.34210526315789475
50.0,AST,0.3684210526315789
49.0,AST,0.13157894736842105
48.0,AST,0.18421052631578946
47.0,AST,0.3684210526315789
46.0,AST,0.3157894736842105
45.0,AST,0.13157894736842105
44.0,AST,0.2894736842105263
43.0,AST,0.18421052631578946
42.0,AST,0.42105263157894735
41.0,AST,0.23684210526315788
40.0,AST,0.34210526315789475
39.0,AST,0.3684210526315789
38.0,AST,0.23684210526315788
37.0,AST,0.2894736842105263
36.0,AST,0.47368421052631576
35.0,AST,0.34210526315789475
34.0,AST,0.39473684210526316
33.0,AST,0.4473684210526316
32.0,AST,0.42105263157894735
31.0,AST,0.47368421052631576
30.0,AST,0.34210526315789475
29.0,AST,0.47368421052631576
28.0,AST,0.5
27.0,AST,0.5263157894736842
26.0,AST,0.5
25.0,AST,0.23684210526315788
24.0,AST,0.39473684210526316
23.0,AST,0.2631578947368421
22.0,AST,0.5789473684210527
21.0,AST,0.3684210526315789
20.0,AST,0.34210526315789475
19.0,AST,0.23684210526315788
18.0,AST,0.13157894736842105
17.0,AST,0.0
16.0,AST,0.21052631578947367
15.0,AST,0.23684210526315788
14.0,AST,0.42105263157894735
13.0,AST,0.2894736842105263
12.0,AST,0.34210526315789475
11.0,AST,0.3684210526315789
10.0,AST,0.34210526315789475
9.0,AST,0.3684210526315789
8.0,AST,0.47368421052631576
7.0,AST,0.47368421052631576
6.0,AST,0.4473684210526316
5.0,AST,0.3684210526315789
4.0,AST,0.47368421052631576
3.0,AST,0.3684210526315789
2.0,AST,0.3157894736842105
1.0,AST,0.42105263157894735
82.0,AST,0.42105263157894735
81.0,AST,0.3684210526315789
80.0,AST,0.34210526315789475
79.0,AST,0.39473684210526316
78.0,AST,0.5263157894736842
77.0,AST,0.3157894736842105
76.0,AST,0.5
75.0,AST,0.39473684210526316
74.0,AST,0.4473684210526316
73.0,AST,0.3157894736842105
72.0,AST,0.631578947368421
71.0,AST,0.21052631578947367
70.0,AST,0.42105263157894735
69.0,AST,0.23684210526315788
68.0,AST,0.23684210526315788
67.0,AST,0.3684210526315789
66.0,AST,0.42105263157894735
65.0,AST,0.42105263157894735
64.0,AST,0.5
63.0,AST,0.4473684210526316
62.0,AST,0.4473684210526316
61.0,AST,0.39473684210526316
60.0,AST,0.5
59.0,AST,0.2631578947368421
58.0,AST,0.47368421052631576
57.0,AST,0.23684210526315788
56.0,AST,0.2631578947368421
55.0,AST,0.2631578947368421
54.0,AST,0.2894736842105263
53.0,AST,0.23684210526315788
52.0,AST,0.39473684210526316
51.0,AST,0.42105263157894735
50.0,AST,0.39473684210526316
49.0,AST,0.47368421052631576
48.0,AST,0.2894736842105263
47.0,AST,0.4473684210526316
46.0,AST,0.47368421052631576
45.0,AST,0.39473684210526316
44.0,AST,0.3157894736842105
43.0,AST,0.6052631578947368
42.0,AST,0.4473684210526316
41.0,AST,0.34210526315789475
40.0,AST,0.47368421052631576
39.0,AST,0.3684210526315789
38.0,AST,0.34210526315789475
37.0,AST,0.34210526315789475
36.0,AST,0.3684210526315789
35.0,AST,0.5789473684210527
34.0,AST,0.39473684210526316
33.0,AST,0.3684210526315789
32.0,AST,0.42105263157894735
31.0,AST,0.3684210526315789
30.0,AST,0.21052631578947367
29.0,AST,0.2631578947368421
28.0,AST,0.42105263157894735
27.0,AST,0.3157894736842105
26.0,AST,0.2894736842105263
25.0,AST,0.39473684210526316
24.0,AST,0.2631578947368421
23.0,AST,0.2894736842105263
22.0,AST,0.5
21.0,AST,0.42105263157894735
20.0,AST,0.5
19.0,AST,0.42105263157894735
18.0,AST,0.15789473684210525
17.0,AST,0.4473684210526316
16.0,AST,0.10526315789473684
15.0,AST,0.42105263157894735
14.0,AST,0.2631578947368421
13.0,AST,0.18421052631578946
12.0,AST,0.2631578947368421
11.0,AST,0.2631578947368421
10.0,AST,0.3684210526315789
9.0,AST,0.2894736842105263
8.0,AST,0.42105263157894735
7.0,AST,0.2631578947368421
6.0,AST,0.3157894736842105
5.0,AST,0.39473684210526316
4.0,AST,0.3157894736842105
3.0,AST,0.5
2.0,AST,0.39473684210526316
1.0,AST,0.39473684210526316
82.0,AST,0.47368421052631576
81.0,AST,0.13157894736842105
80.0,AST,0.3157894736842105
79.0,AST,0.15789473684210525
78.0,AST,0.21052631578947367
77.0,AST,0.4473684210526316
76.0,AST,0.42105263157894735
75.0,AST,0.39473684210526316
74.0,AST,0.13157894736842105
73.0,AST,0.42105263157894735
72.0,AST,0.15789473684210525
71.0,AST,0.23684210526315788
70.0,AST,0.3684210526315789
69.0,AST,0.4473684210526316
68.0,AST,0.4473684210526316
67.0,AST,0.21052631578947367
66.0,AST,0.2631578947368421
65.0,AST,0.23684210526315788
64.0,AST,0.13157894736842105
63.0,AST,0.39473684210526316
62.0,AST,0.5789473684210527
61.0,AST,0.21052631578947367
60.0,AST,0.21052631578947367
59.0,AST,0.4473684210526316
58.0,AST,0.3684210526315789
57.0,AST,0.21052631578947367
56.0,AST,0.23684210526315788
55.0,AST,0.18421052631578946
54.0,AST,0.2631578947368421
53.0,AST,0.2631578947368421
52.0,AST,0.3157894736842105
51.0,AST,0.2631578947368421
50.0,AST,0.2631578947368421
49.0,AST,0.5
48.0,AST,0.13157894736842105
47.0,AST,0.2894736842105263
46.0,AST,0.2631578947368421
45.0,AST,0.4473684210526316
44.0,AST,0.21052631578947367
43.0,AST,0.2894736842105263
42.0,AST,0.6052631578947368
41.0,AST,0.21052631578947367
40.0,AST,0.5
39.0,AST,0.47368421052631576
38.0,AST,0.34210526315789475
37.0,AST,0.42105263157894735
36.0,AST,0.18421052631578946
35.0,AST,0.15789473684210525
34.0,AST,0.23684210526315788
33.0,AST,0.3157894736842105
32.0,AST,0.5
31.0,AST,0.23684210526315788
30.0,AST,0.3684210526315789
29.0,AST,0.3157894736842105
28.0,AST,0.18421052631578946
27.0,AST,0.2631578947368421
26.0,AST,0.4473684210526316
25.0,AST,0.34210526315789475
24.0,AST,0.3684210526315789
23.0,AST,0.3684210526315789
22.0,AST,0.4473684210526316
21.0,AST,0.34210526315789475
20.0,AST,0.5263157894736842
19.0,AST,0.47368421052631576
18.0,AST,0.39473684210526316
17.0,AST,0.3684210526315789
16.0,AST,0.4473684210526316
15.0,AST,0.5789473684210527
14.0,AST,0.34210526315789475
13.0,AST,0.2631578947368421
12.0,AST,0.21052631578947367
11.0,AST,0.2631578947368421
10.0,AST,0.3684210526315789
9.0,AST,0.2894736842105263
8.0,AST,0.3684210526315789
7.0,AST,0.42105263157894735
6.0,AST,0.23684210526315788
5.0,AST,0.3157894736842105
4.0,AST,0.39473684210526316
3.0,AST,0.3157894736842105
2.0,AST,0.34210526315789475
1.0,AST,0.5263157894736842
82.0,AST,0.47368421052631576
81.0,AST,0.2631578947368421
80.0,AST,0.2631578947368421
79.0,AST,0.15789473684210525
78.0,AST,0.21052631578947367
77.0,AST,0.4473684210526316
76.0,AST,0.39473684210526316
75.0,AST,0.47368421052631576
74.0,AST,0.42105263157894735
73.0,AST,0.42105263157894735
72.0,AST,0.23684210526315788
71.0,AST,0.2894736842105263
70.0,AST,0.18421052631578946
69.0,AST,0.23684210526315788
68.0,AST,0.21052631578947367
67.0,AST,0.2894736842105263
66.0,AST,0.18421052631578946
65.0,AST,0.13157894736842105
64.0,AST,0.4473684210526316
63.0,AST,0.21052631578947367
62.0,AST,0.3684210526315789
61.0,AST,0.3157894736842105
60.0,AST,0.18421052631578946
59.0,AST,0.15789473684210525
58.0,AST,0.3684210526315789
57.0,AST,0.13157894736842105
56.0,AST,0.47368421052631576
55.0,AST,0.2631578947368421
54.0,AST,0.5526315789473685
53.0,AST,0.2894736842105263
52.0,AST,0.13157894736842105
51.0,AST,0.42105263157894735
50.0,AST,0.21052631578947367
49.0,AST,0.5789473684210527
48.0,AST,0.23684210526315788
47.0,AST,0.34210526315789475
46.0,AST,0.07894736842105263
45.0,AST,0.15789473684210525
44.0,AST,0.5
43.0,AST,0.21052631578947367
42.0,AST,0.2894736842105263
41.0,AST,0.34210526315789475
40.0,AST,0.47368421052631576
39.0,AST,0.42105263157894735
38.0,AST,0.2631578947368421
37.0,AST,0.42105263157894735
36.0,AST,0.07894736842105263
35.0,AST,0.18421052631578946
34.0,AST,0.2894736842105263
33.0,AST,0.2894736842105263
32.0,AST,0.39473684210526316
31.0,AST,0.42105263157894735
30.0,AST,0.10526315789473684
29.0,AST,0.0
28.0,AST,0.07894736842105263
27.0,AST,0.10526315789473684
26.0,AST,0.3157894736842105
25.0,AST,0.13157894736842105
24.0,AST,0.3157894736842105
23.0,AST,0.3157894736842105
22.0,AST,0.6052631578947368
21.0,AST,0.2631578947368421
20.0,AST,0.4473684210526316
19.0,AST,0.23684210526315788
18.0,AST,0.21052631578947367
17.0,AST,0.23684210526315788
16.0,AST,0.23684210526315788
15.0,AST,0.23684210526315788
14.0,AST,0.23684210526315788
13.0,AST,0.3684210526315789
12.0,AST,0.39473684210526316
11.0,AST,0.34210526315789475
10.0,AST,0.18421052631578946
