G,variable,value
43.0,FT,15.0
42.0,FT,19.0
41.0,FT,20.0
40.0,FT,22.0
39.0,FT,12.0
38.0,FT,26.0
37.0,FT,16.0
36.0,FT,8.0
35.0,FT,27.0
34.0,FT,20.0
33.0,FT,17.0
32.0,FT,21.0
31.0,FT,7.0
30.0,FT,28.0
29.0,FT,17.0
28.0,FT,12.0
27.0,FT,13.0
26.0,FT,15.0
25.0,FT,27.0
24.0,FT,14.0
23.0,FT,17.0
22.0,FT,5.0
21.0,FT,7.0
20.0,FT,26.0
19.0,FT,16.0
18.0,FT,16.0
17.0,FT,22.0
16.0,FT,20.0
15.0,FT,19.0
14.0,FT,10.0
13.0,FT,13.0
12.0,FT,21.0
11.0,FT,18.0
10.0,FT,26.0
9.0,FT,19.0
8.0,FT,25.0
7.0,FT,18.0
6.0,FT,11.0
5.0,FT,27.0
4.0,FT,17.0
3.0,FT,19.0
2.0,FT,15.0
1.0,FT,20.0
82.0,FT,11.0
81.0,FT,12.0
80.0,FT,14.0
79.0,FT,27.0
78.0,FT,21.0
77.0,FT,18.0
76.0,FT,13.0
75.0,FT,14.0
74.0,FT,13.0
73.0,FT,10.0
72.0,FT,13.0
71.0,FT,15.0
70.0,FT,28.0
69.0,FT,19.0
68.0,FT,13.0
67.0,FT,10.0
66.0,FT,18.0
65.0,FT,16.0
64.0,FT,22.0
63.0,FT,13.0
62.0,FT,7.0
61.0,FT,23.0
60.0,FT,16.0
59.0,FT,5.0
58.0,FT,12.0
57.0,FT,17.0
56.0,FT,25.0
55.0,FT,20.0
54.0,FT,14.0
53.0,FT,13.0
52.0,FT,8.0
51.0,FT,14.0
50.0,FT,9.0
49.0,FT,14.0
48.0,FT,21.0
47.0,FT,9.0
46.0,FT,23.0
45.0,FT,17.0
44.0,FT,11.0
43.0,FT,17.0
42.0,FT,19.0
41.0,FT,15.0
40.0,FT,21.0
39.0,FT,10.0
38.0,FT,9.0
37.0,FT,13.0
36.0,FT,14.0
35.0,FT,16.0
34.0,FT,25.0
33.0,FT,17.0
32.0,FT,20.0
31.0,FT,27.0
30.0,FT,12.0
29.0,FT,17.0
28.0,FT,18.0
27.0,FT,25.0
26.0,FT,13.0
25.0,FT,11.0
24.0,FT,17.0
23.0,FT,21.0
22.0,FT,13.0
21.0,FT,9.0
20.0,FT,12.0
19.0,FT,17.0
18.0,FT,23.0
17.0,FT,13.0
16.0,FT,11.0
15.0,FT,20.0
14.0,FT,12.0
13.0,FT,8.0
12.0,FT,20.0
11.0,FT,24.0
10.0,FT,10.0
9.0,FT,6.0
8.0,FT,11.0
7.0,FT,25.0
6.0,FT,17.0
5.0,FT,24.0
4.0,FT,7.0
3.0,FT,28.0
2.0,FT,7.0
1.0,FT,10.0
82.0,FT,12.0
81.0,FT,22.0
80.0,FT,13.0
79.0,FT,7.0
78.0,FT,25.0
77.0,FT,19.0
76.0,FT,23.0
75.0,FT,15.0
74.0,FT,14.0
73.0,FT,12.0
72.0,FT,24.0
71.0,FT,15.0
70.0,FT,10.0
69.0,FT,21.0
68.0,FT,16.0
67.0,FT,17.0
66.0,FT,20.0
65.0,FT,11.0
64.0,FT,19.0
63.0,FT,14.0
62.0,FT,19.0
61.0,FT,24.0
60.0,FT,11.0
59.0,FT,20.0
58.0,FT,17.0
57.0,FT,16.0
56.0,FT,23.0
55.0,FT,15.0
54.0,FT,12.0
53.0,FT,18.0
52.0,FT,12.0
51.0,FT,8.0
50.0,FT,17.0
49.0,FT,21.0
48.0,FT,8.0
47.0,FT,13.0
46.0,FT,13.0
45.0,FT,14.0
44.0,FT,15.0
43.0,FT,8.0
42.0,FT,9.0
41.0,FT,8.0
40.0,FT,16.0
39.0,FT,17.0
38.0,FT,13.0
37.0,FT,11.0
36.0,FT,17.0
35.0,FT,14.0
34.0,FT,16.0
33.0,FT,8.0
32.0,FT,10.0
31.0,FT,16.0
30.0,FT,19.0
29.0,FT,9.0
28.0,FT,14.0
27.0,FT,15.0
26.0,FT,13.0
25.0,FT,15.0
24.0,FT,18.0
23.0,FT,16.0
22.0,FT,12.0
21.0,FT,8.0
20.0,FT,17.0
19.0,FT,19.0
18.0,FT,21.0
17.0,FT,16.0
16.0,FT,33.0
15.0,FT,22.0
14.0,FT,15.0
13.0,FT,21.0
12.0,FT,24.0
11.0,FT,18.0
10.0,FT,15.0
9.0,FT,16.0
8.0,FT,16.0
7.0,FT,13.0
6.0,FT,22.0
5.0,FT,19.0
4.0,FT,22.0
3.0,FT,22.0
2.0,FT,11.0
1.0,FT,19.0
82.0,FT,18.0
81.0,FT,18.0
80.0,FT,14.0
79.0,FT,27.0
78.0,FT,18.0
77.0,FT,18.0
76.0,FT,29.0
75.0,FT,18.0
74.0,FT,22.0
73.0,FT,28.0
72.0,FT,12.0
71.0,FT,20.0
70.0,FT,25.0
69.0,FT,23.0
68.0,FT,18.0
67.0,FT,4.0
66.0,FT,19.0
65.0,FT,15.0
64.0,FT,24.0
63.0,FT,29.0
62.0,FT,19.0
61.0,FT,18.0
60.0,FT,20.0
59.0,FT,24.0
58.0,FT,19.0
57.0,FT,17.0
56.0,FT,27.0
55.0,FT,15.0
54.0,FT,15.0
53.0,FT,22.0
52.0,FT,24.0
51.0,FT,17.0
50.0,FT,22.0
49.0,FT,25.0
48.0,FT,28.0
47.0,FT,24.0
46.0,FT,12.0
45.0,FT,15.0
44.0,FT,22.0
43.0,FT,26.0
42.0,FT,27.0
41.0,FT,9.0
40.0,FT,14.0
39.0,FT,14.0
38.0,FT,17.0
37.0,FT,19.0
36.0,FT,21.0
35.0,FT,16.0
34.0,FT,24.0
33.0,FT,20.0
32.0,FT,19.0
31.0,FT,15.0
30.0,FT,21.0
29.0,FT,23.0
28.0,FT,34.0
27.0,FT,14.0
26.0,FT,19.0
25.0,FT,17.0
24.0,FT,5.0
23.0,FT,15.0
22.0,FT,24.0
21.0,FT,11.0
20.0,FT,23.0
19.0,FT,14.0
18.0,FT,19.0
17.0,FT,21.0
16.0,FT,7.0
15.0,FT,6.0
14.0,FT,11.0
13.0,FT,16.0
12.0,FT,15.0
11.0,FT,17.0
10.0,FT,17.0
9.0,FT,27.0
8.0,FT,34.0
7.0,FT,13.0
6.0,FT,17.0
5.0,FT,19.0
4.0,FT,11.0
3.0,FT,11.0
2.0,FT,15.0
1.0,FT,15.0
82.0,FT,19.0
81.0,FT,24.0
80.0,FT,16.0
79.0,FT,30.0
78.0,FT,22.0
77.0,FT,17.0
76.0,FT,19.0
75.0,FT,26.0
74.0,FT,21.0
73.0,FT,24.0
72.0,FT,13.0
71.0,FT,20.0
70.0,FT,18.0
69.0,FT,10.0
68.0,FT,24.0
67.0,FT,18.0
66.0,FT,22.0
65.0,FT,19.0
64.0,FT,19.0
63.0,FT,19.0
62.0,FT,23.0
61.0,FT,20.0
60.0,FT,18.0
59.0,FT,25.0
58.0,FT,14.0
57.0,FT,17.0
56.0,FT,26.0
55.0,FT,32.0
54.0,FT,23.0
53.0,FT,13.0
52.0,FT,21.0
51.0,FT,11.0
50.0,FT,14.0
49.0,FT,20.0
48.0,FT,17.0
47.0,FT,20.0
46.0,FT,19.0
45.0,FT,15.0
44.0,FT,16.0
43.0,FT,11.0
42.0,FT,21.0
41.0,FT,32.0
40.0,FT,19.0
39.0,FT,14.0
38.0,FT,21.0
37.0,FT,17.0
36.0,FT,17.0
35.0,FT,20.0
34.0,FT,15.0
33.0,FT,22.0
32.0,FT,21.0
31.0,FT,20.0
30.0,FT,17.0
29.0,FT,23.0
28.0,FT,9.0
27.0,FT,23.0
26.0,FT,20.0
25.0,FT,12.0
24.0,FT,9.0
23.0,FT,9.0
22.0,FT,24.0
21.0,FT,19.0
20.0,FT,15.0
19.0,FT,20.0
18.0,FT,21.0
17.0,FT,14.0
16.0,FT,15.0
15.0,FT,13.0
14.0,FT,20.0
13.0,FT,17.0
12.0,FT,8.0
11.0,FT,18.0
10.0,FT,12.0
9.0,FT,13.0
8.0,FT,11.0
7.0,FT,23.0
6.0,FT,16.0
5.0,FT,18.0
4.0,FT,18.0
3.0,FT,11.0
2.0,FT,32.0
1.0,FT,26.0
82.0,FT,8.0
81.0,FT,13.0
80.0,FT,15.0
79.0,FT,15.0
78.0,FT,33.0
77.0,FT,15.0
76.0,FT,15.0
75.0,FT,16.0
74.0,FT,17.0
73.0,FT,20.0
72.0,FT,34.0
71.0,FT,25.0
70.0,FT,10.0
69.0,FT,13.0
68.0,FT,14.0
67.0,FT,17.0
66.0,FT,12.0
65.0,FT,15.0
64.0,FT,11.0
63.0,FT,13.0
62.0,FT,16.0
61.0,FT,13.0
60.0,FT,22.0
59.0,FT,11.0
58.0,FT,10.0
57.0,FT,13.0
56.0,FT,12.0
55.0,FT,17.0
54.0,FT,23.0
53.0,FT,19.0
52.0,FT,15.0
51.0,FT,19.0
50.0,FT,14.0
49.0,FT,19.0
48.0,FT,12.0
47.0,FT,18.0
46.0,FT,11.0
45.0,FT,16.0
44.0,FT,7.0
43.0,FT,21.0
42.0,FT,19.0
41.0,FT,17.0
40.0,FT,5.0
39.0,FT,15.0
38.0,FT,14.0
37.0,FT,12.0
36.0,FT,26.0
35.0,FT,12.0
34.0,FT,11.0
33.0,FT,14.0
32.0,FT,16.0
31.0,FT,9.0
30.0,FT,13.0
29.0,FT,13.0
28.0,FT,18.0
27.0,FT,8.0
26.0,FT,22.0
25.0,FT,12.0
24.0,FT,10.0
23.0,FT,14.0
22.0,FT,23.0
21.0,FT,14.0
20.0,FT,6.0
19.0,FT,29.0
18.0,FT,21.0
17.0,FT,13.0
16.0,FT,22.0
15.0,FT,11.0
14.0,FT,11.0
13.0,FT,22.0
12.0,FT,9.0
11.0,FT,15.0
10.0,FT,13.0
9.0,FT,20.0
8.0,FT,19.0
7.0,FT,11.0
6.0,FT,15.0
5.0,FT,14.0
4.0,FT,17.0
3.0,FT,12.0
2.0,FT,15.0
1.0,FT,15.0
82.0,FT,17.0
81.0,FT,19.0
80.0,FT,15.0
79.0,FT,13.0
78.0,FT,11.0
77.0,FT,13.0
76.0,FT,17.0
75.0,FT,25.0
74.0,FT,11.0
73.0,FT,12.0
72.0,FT,17.0
71.0,FT,17.0
70.0,FT,19.0
69.0,FT,10.0
68.0,FT,12.0
67.0,FT,18.0
66.0,FT,19.0
65.0,FT,16.0
64.0,FT,16.0
63.0,FT,14.0
62.0,FT,21.0
61.0,FT,21.0
60.0,FT,14.0
59.0,FT,21.0
58.0,FT,20.0
57.0,FT,24.0
56.0,FT,12.0
55.0,FT,21.0
54.0,FT,12.0
53.0,FT,11.0
52.0,FT,14.0
51.0,FT,10.0
50.0,FT,24.0
49.0,FT,10.0
48.0,FT,23.0
47.0,FT,18.0
46.0,FT,16.0
45.0,FT,14.0
44.0,FT,16.0
43.0,FT,15.0
42.0,FT,22.0
41.0,FT,9.0
40.0,FT,26.0
39.0,FT,13.0
38.0,FT,12.0
37.0,FT,14.0
36.0,FT,22.0
35.0,FT,24.0
34.0,FT,15.0
33.0,FT,23.0
32.0,FT,16.0
31.0,FT,16.0
30.0,FT,18.0
29.0,FT,9.0
28.0,FT,11.0
27.0,FT,20.0
26.0,FT,18.0
25.0,FT,17.0
24.0,FT,16.0
23.0,FT,15.0
22.0,FT,22.0
21.0,FT,14.0
20.0,FT,21.0
19.0,FT,11.0
18.0,FT,16.0
17.0,FT,10.0
16.0,FT,17.0
15.0,FT,24.0
14.0,FT,7.0
13.0,FT,11.0
12.0,FT,14.0
11.0,FT,15.0
10.0,FT,15.0
9.0,FT,18.0
8.0,FT,13.0
7.0,FT,9.0
6.0,FT,21.0
5.0,FT,10.0
4.0,FT,15.0
3.0,FT,12.0
2.0,FT,26.0
1.0,FT,20.0
81.0,FT,9.0
80.0,FT,14.0
79.0,FT,13.0
78.0,FT,13.0
77.0,FT,17.0
76.0,FT,13.0
75.0,FT,19.0
74.0,FT,9.0
73.0,FT,18.0
72.0,FT,17.0
71.0,FT,20.0
70.0,FT,17.0
69.0,FT,21.0
68.0,FT,25.0
67.0,FT,16.0
66.0,FT,15.0
65.0,FT,13.0
64.0,FT,28.0
63.0,FT,16.0
62.0,FT,14.0
61.0,FT,17.0
60.0,FT,8.0
59.0,FT,14.0
58.0,FT,19.0
57.0,FT,18.0
56.0,FT,12.0
55.0,FT,15.0
54.0,FT,12.0
53.0,FT,13.0
52.0,FT,10.0
51.0,FT,21.0
50.0,FT,19.0
49.0,FT,19.0
48.0,FT,25.0
47.0,FT,23.0
46.0,FT,9.0
45.0,FT,16.0
44.0,FT,23.0
43.0,FT,20.0
42.0,FT,21.0
41.0,FT,19.0
40.0,FT,18.0
39.0,FT,20.0
38.0,FT,6.0
37.0,FT,14.0
36.0,FT,12.0
35.0,FT,10.0
34.0,FT,18.0
33.0,FT,8.0
32.0,FT,10.0
31.0,FT,11.0
30.0,FT,17.0
29.0,FT,16.0
28.0,FT,13.0
27.0,FT,11.0
26.0,FT,17.0
25.0,FT,20.0
24.0,FT,14.0
23.0,FT,6.0
22.0,FT,13.0
21.0,FT,25.0
20.0,FT,8.0
19.0,FT,18.0
18.0,FT,18.0
17.0,FT,14.0
16.0,FT,18.0
15.0,FT,18.0
14.0,FT,15.0
13.0,FT,21.0
12.0,FT,15.0
11.0,FT,15.0
10.0,FT,15.0
9.0,FT,20.0
8.0,FT,22.0
7.0,FT,16.0
6.0,FT,27.0
5.0,FT,22.0
4.0,FT,28.0
3.0,FT,9.0
2.0,FT,17.0
1.0,FT,23.0
66.0,FT,9.0
65.0,FT,10.0
64.0,FT,9.0
63.0,FT,23.0
62.0,FT,27.0
61.0,FT,11.0
60.0,FT,15.0
59.0,FT,15.0
58.0,FT,11.0
57.0,FT,20.0
56.0,FT,16.0
55.0,FT,13.0
54.0,FT,15.0
53.0,FT,6.0
52.0,FT,20.0
51.0,FT,8.0
50.0,FT,18.0
49.0,FT,34.0
48.0,FT,17.0
47.0,FT,10.0
46.0,FT,7.0
45.0,FT,15.0
44.0,FT,16.0
43.0,FT,17.0
42.0,FT,19.0
41.0,FT,23.0
40.0,FT,10.0
39.0,FT,12.0
38.0,FT,15.0
37.0,FT,23.0
36.0,FT,18.0
35.0,FT,13.0
34.0,FT,19.0
33.0,FT,13.0
32.0,FT,29.0
31.0,FT,8.0
30.0,FT,11.0
29.0,FT,15.0
28.0,FT,19.0
27.0,FT,18.0
26.0,FT,13.0
25.0,FT,5.0
24.0,FT,8.0
23.0,FT,19.0
22.0,FT,19.0
21.0,FT,10.0
20.0,FT,14.0
19.0,FT,10.0
18.0,FT,12.0
17.0,FT,13.0
16.0,FT,19.0
15.0,FT,21.0
14.0,FT,7.0
13.0,FT,22.0
12.0,FT,14.0
11.0,FT,14.0
10.0,FT,11.0
9.0,FT,23.0
8.0,FT,17.0
7.0,FT,13.0
6.0,FT,14.0
5.0,FT,15.0
4.0,FT,19.0
3.0,FT,13.0
2.0,FT,21.0
1.0,FT,24.0
82.0,FT,8.0
81.0,FT,28.0
80.0,FT,13.0
79.0,FT,31.0
78.0,FT,23.0
77.0,FT,15.0
76.0,FT,12.0
75.0,FT,11.0
74.0,FT,13.0
73.0,FT,28.0
72.0,FT,21.0
71.0,FT,20.0
70.0,FT,22.0
69.0,FT,21.0
68.0,FT,16.0
67.0,FT,16.0
66.0,FT,26.0
65.0,FT,7.0
64.0,FT,19.0
63.0,FT,17.0
62.0,FT,23.0
61.0,FT,14.0
60.0,FT,22.0
59.0,FT,23.0
58.0,FT,22.0
57.0,FT,35.0
56.0,FT,12.0
55.0,FT,8.0
54.0,FT,30.0
53.0,FT,21.0
52.0,FT,15.0
51.0,FT,22.0
50.0,FT,28.0
49.0,FT,11.0
48.0,FT,15.0
47.0,FT,12.0
46.0,FT,15.0
45.0,FT,23.0
44.0,FT,17.0
43.0,FT,11.0
42.0,FT,27.0
41.0,FT,14.0
40.0,FT,22.0
39.0,FT,19.0
38.0,FT,7.0
37.0,FT,21.0
36.0,FT,18.0
35.0,FT,19.0
34.0,FT,8.0
33.0,FT,17.0
32.0,FT,11.0
31.0,FT,10.0
30.0,FT,18.0
29.0,FT,15.0
28.0,FT,18.0
27.0,FT,16.0
26.0,FT,14.0
25.0,FT,8.0
24.0,FT,21.0
23.0,FT,23.0
22.0,FT,19.0
21.0,FT,25.0
20.0,FT,19.0
19.0,FT,17.0
18.0,FT,21.0
17.0,FT,13.0
16.0,FT,24.0
15.0,FT,14.0
14.0,FT,14.0
13.0,FT,28.0
12.0,FT,17.0
11.0,FT,6.0
10.0,FT,19.0
9.0,FT,17.0
8.0,FT,7.0
7.0,FT,16.0
6.0,FT,22.0
5.0,FT,27.0
4.0,FT,18.0
3.0,FT,12.0
2.0,FT,16.0
1.0,FT,16.0
82.0,FT,15.0
81.0,FT,18.0
80.0,FT,31.0
79.0,FT,11.0
78.0,FT,28.0
77.0,FT,14.0
76.0,FT,31.0
75.0,FT,24.0
74.0,FT,13.0
73.0,FT,18.0
72.0,FT,19.0
71.0,FT,21.0
70.0,FT,25.0
69.0,FT,19.0
68.0,FT,10.0
67.0,FT,18.0
66.0,FT,20.0
65.0,FT,23.0
64.0,FT,24.0
63.0,FT,15.0
62.0,FT,19.0
61.0,FT,21.0
60.0,FT,22.0
59.0,FT,18.0
58.0,FT,26.0
57.0,FT,9.0
56.0,FT,16.0
55.0,FT,17.0
54.0,FT,13.0
53.0,FT,12.0
52.0,FT,8.0
51.0,FT,26.0
50.0,FT,16.0
49.0,FT,14.0
48.0,FT,19.0
47.0,FT,27.0
46.0,FT,28.0
45.0,FT,15.0
44.0,FT,26.0
43.0,FT,12.0
42.0,FT,23.0
41.0,FT,16.0
40.0,FT,21.0
39.0,FT,8.0
38.0,FT,15.0
37.0,FT,19.0
36.0,FT,14.0
35.0,FT,23.0
34.0,FT,14.0
33.0,FT,33.0
32.0,FT,25.0
31.0,FT,22.0
30.0,FT,14.0
29.0,FT,11.0
28.0,FT,20.0
27.0,FT,37.0
26.0,FT,29.0
25.0,FT,20.0
24.0,FT,16.0
23.0,FT,22.0
22.0,FT,26.0
21.0,FT,22.0
20.0,FT,18.0
19.0,FT,14.0
18.0,FT,26.0
17.0,FT,15.0
16.0,FT,13.0
15.0,FT,30.0
14.0,FT,27.0
13.0,FT,16.0
12.0,FT,17.0
11.0,FT,23.0
10.0,FT,13.0
9.0,FT,16.0
8.0,FT,23.0
7.0,FT,9.0
6.0,FT,13.0
5.0,FT,9.0
4.0,FT,9.0
3.0,FT,20.0
2.0,FT,15.0
1.0,FT,22.0
82.0,FT,15.0
81.0,FT,9.0
80.0,FT,13.0
79.0,FT,20.0
78.0,FT,19.0
77.0,FT,18.0
76.0,FT,18.0
75.0,FT,17.0
74.0,FT,16.0
73.0,FT,12.0
72.0,FT,13.0
71.0,FT,16.0
70.0,FT,9.0
69.0,FT,16.0
68.0,FT,24.0
67.0,FT,24.0
66.0,FT,19.0
65.0,FT,25.0
64.0,FT,17.0
63.0,FT,9.0
62.0,FT,25.0
61.0,FT,23.0
60.0,FT,16.0
59.0,FT,22.0
58.0,FT,18.0
57.0,FT,28.0
56.0,FT,19.0
55.0,FT,26.0
54.0,FT,17.0
53.0,FT,8.0
52.0,FT,23.0
51.0,FT,17.0
50.0,FT,14.0
49.0,FT,24.0
48.0,FT,20.0
47.0,FT,22.0
46.0,FT,8.0
45.0,FT,20.0
44.0,FT,9.0
43.0,FT,9.0
42.0,FT,23.0
41.0,FT,18.0
40.0,FT,21.0
39.0,FT,20.0
38.0,FT,12.0
37.0,FT,19.0
36.0,FT,22.0
35.0,FT,18.0
34.0,FT,14.0
33.0,FT,29.0
32.0,FT,20.0
31.0,FT,17.0
30.0,FT,6.0
29.0,FT,29.0
28.0,FT,14.0
27.0,FT,14.0
26.0,FT,18.0
25.0,FT,31.0
24.0,FT,22.0
23.0,FT,26.0
22.0,FT,25.0
21.0,FT,22.0
20.0,FT,26.0
19.0,FT,21.0
18.0,FT,23.0
17.0,FT,18.0
16.0,FT,32.0
15.0,FT,18.0
14.0,FT,17.0
13.0,FT,19.0
12.0,FT,21.0
11.0,FT,32.0
10.0,FT,17.0
9.0,FT,34.0
8.0,FT,24.0
7.0,FT,18.0
6.0,FT,21.0
5.0,FT,17.0
4.0,FT,20.0
3.0,FT,21.0
2.0,FT,30.0
1.0,FT,21.0
82.0,FT,23.0
81.0,FT,18.0
80.0,FT,26.0
79.0,FT,4.0
78.0,FT,14.0
77.0,FT,28.0
76.0,FT,27.0
75.0,FT,16.0
74.0,FT,22.0
73.0,FT,17.0
72.0,FT,20.0
71.0,FT,22.0
70.0,FT,15.0
69.0,FT,17.0
68.0,FT,30.0
67.0,FT,15.0
66.0,FT,22.0
65.0,FT,13.0
64.0,FT,25.0
63.0,FT,16.0
62.0,FT,17.0
61.0,FT,10.0
60.0,FT,38.0
59.0,FT,17.0
58.0,FT,17.0
57.0,FT,17.0
56.0,FT,20.0
55.0,FT,20.0
54.0,FT,10.0
53.0,FT,13.0
52.0,FT,32.0
51.0,FT,19.0
50.0,FT,28.0
49.0,FT,24.0
48.0,FT,23.0
47.0,FT,14.0
46.0,FT,19.0
45.0,FT,20.0
44.0,FT,25.0
43.0,FT,27.0
42.0,FT,16.0
41.0,FT,25.0
40.0,FT,17.0
39.0,FT,23.0
38.0,FT,16.0
37.0,FT,25.0
36.0,FT,16.0
35.0,FT,17.0
34.0,FT,13.0
33.0,FT,19.0
32.0,FT,26.0
31.0,FT,22.0
30.0,FT,11.0
29.0,FT,29.0
28.0,FT,20.0
27.0,FT,27.0
26.0,FT,16.0
25.0,FT,19.0
24.0,FT,33.0
23.0,FT,13.0
22.0,FT,9.0
21.0,FT,26.0
20.0,FT,30.0
19.0,FT,19.0
18.0,FT,25.0
17.0,FT,23.0
16.0,FT,24.0
15.0,FT,27.0
14.0,FT,18.0
13.0,FT,20.0
12.0,FT,22.0
11.0,FT,21.0
10.0,FT,22.0
9.0,FT,18.0
8.0,FT,17.0
7.0,FT,22.0
6.0,FT,33.0
5.0,FT,30.0
4.0,FT,18.0
3.0,FT,14.0
2.0,FT,18.0
1.0,FT,18.0
82.0,FT,15.0
81.0,FT,23.0
80.0,FT,14.0
79.0,FT,14.0
78.0,FT,18.0
77.0,FT,16.0
76.0,FT,14.0
75.0,FT,9.0
74.0,FT,17.0
73.0,FT,22.0
72.0,FT,19.0
71.0,FT,23.0
70.0,FT,24.0
69.0,FT,33.0
68.0,FT,22.0
67.0,FT,8.0
66.0,FT,19.0
65.0,FT,19.0
64.0,FT,21.0
63.0,FT,11.0
62.0,FT,16.0
61.0,FT,21.0
60.0,FT,23.0
59.0,FT,37.0
58.0,FT,24.0
57.0,FT,24.0
56.0,FT,20.0
55.0,FT,19.0
54.0,FT,27.0
53.0,FT,23.0
52.0,FT,17.0
51.0,FT,12.0
50.0,FT,31.0
49.0,FT,19.0
48.0,FT,10.0
47.0,FT,12.0
46.0,FT,12.0
45.0,FT,20.0
44.0,FT,19.0
43.0,FT,23.0
42.0,FT,9.0
41.0,FT,23.0
40.0,FT,14.0
39.0,FT,22.0
38.0,FT,12.0
37.0,FT,19.0
36.0,FT,12.0
35.0,FT,18.0
34.0,FT,25.0
33.0,FT,29.0
32.0,FT,27.0
31.0,FT,19.0
30.0,FT,23.0
29.0,FT,17.0
28.0,FT,23.0
27.0,FT,24.0
26.0,FT,17.0
25.0,FT,20.0
24.0,FT,21.0
23.0,FT,27.0
22.0,FT,25.0
21.0,FT,21.0
20.0,FT,17.0
19.0,FT,26.0
18.0,FT,18.0
17.0,FT,22.0
16.0,FT,23.0
15.0,FT,25.0
14.0,FT,21.0
13.0,FT,28.0
12.0,FT,15.0
11.0,FT,15.0
10.0,FT,50.0
9.0,FT,28.0
8.0,FT,16.0
7.0,FT,20.0
6.0,FT,19.0
5.0,FT,14.0
4.0,FT,25.0
3.0,FT,32.0
2.0,FT,15.0
1.0,FT,24.0
82.0,FT,27.0
81.0,FT,9.0
80.0,FT,16.0
79.0,FT,21.0
78.0,FT,15.0
77.0,FT,22.0
76.0,FT,22.0
75.0,FT,18.0
74.0,FT,40.0
73.0,FT,21.0
72.0,FT,28.0
71.0,FT,21.0
70.0,FT,13.0
69.0,FT,31.0
68.0,FT,24.0
67.0,FT,22.0
66.0,FT,23.0
65.0,FT,14.0
64.0,FT,10.0
63.0,FT,17.0
62.0,FT,23.0
61.0,FT,25.0
60.0,FT,30.0
59.0,FT,19.0
58.0,FT,14.0
57.0,FT,20.0
56.0,FT,27.0
55.0,FT,18.0
54.0,FT,12.0
53.0,FT,23.0
52.0,FT,27.0
51.0,FT,26.0
50.0,FT,27.0
49.0,FT,32.0
48.0,FT,18.0
47.0,FT,9.0
46.0,FT,16.0
45.0,FT,21.0
44.0,FT,12.0
43.0,FT,15.0
42.0,FT,11.0
41.0,FT,19.0
40.0,FT,17.0
39.0,FT,20.0
38.0,FT,16.0
37.0,FT,14.0
36.0,FT,25.0
35.0,FT,17.0
34.0,FT,27.0
33.0,FT,20.0
32.0,FT,16.0
31.0,FT,23.0
30.0,FT,24.0
29.0,FT,12.0
28.0,FT,11.0
27.0,FT,23.0
26.0,FT,25.0
25.0,FT,37.0
24.0,FT,25.0
23.0,FT,16.0
22.0,FT,21.0
21.0,FT,18.0
20.0,FT,8.0
19.0,FT,19.0
18.0,FT,30.0
17.0,FT,24.0
16.0,FT,27.0
15.0,FT,29.0
14.0,FT,29.0
13.0,FT,15.0
12.0,FT,14.0
11.0,FT,26.0
10.0,FT,17.0
9.0,FT,22.0
8.0,FT,14.0
7.0,FT,9.0
6.0,FT,12.0
5.0,FT,8.0
4.0,FT,20.0
3.0,FT,22.0
2.0,FT,19.0
1.0,FT,35.0
82.0,FT,13.0
81.0,FT,17.0
80.0,FT,24.0
79.0,FT,21.0
78.0,FT,20.0
77.0,FT,40.0
76.0,FT,16.0
75.0,FT,18.0
74.0,FT,29.0
73.0,FT,24.0
72.0,FT,22.0
71.0,FT,16.0
70.0,FT,12.0
69.0,FT,21.0
68.0,FT,16.0
67.0,FT,27.0
66.0,FT,21.0
65.0,FT,19.0
64.0,FT,17.0
63.0,FT,12.0
62.0,FT,27.0
61.0,FT,21.0
60.0,FT,7.0
59.0,FT,20.0
58.0,FT,21.0
57.0,FT,29.0
56.0,FT,30.0
55.0,FT,23.0
54.0,FT,22.0
53.0,FT,28.0
52.0,FT,19.0
51.0,FT,20.0
50.0,FT,18.0
49.0,FT,17.0
48.0,FT,26.0
47.0,FT,23.0
46.0,FT,25.0
45.0,FT,15.0
44.0,FT,32.0
43.0,FT,14.0
42.0,FT,22.0
41.0,FT,27.0
40.0,FT,10.0
39.0,FT,28.0
38.0,FT,23.0
37.0,FT,21.0
36.0,FT,22.0
35.0,FT,21.0
34.0,FT,13.0
33.0,FT,23.0
32.0,FT,9.0
31.0,FT,25.0
30.0,FT,14.0
29.0,FT,28.0
28.0,FT,28.0
27.0,FT,18.0
26.0,FT,12.0
25.0,FT,25.0
24.0,FT,18.0
23.0,FT,37.0
22.0,FT,32.0
21.0,FT,23.0
20.0,FT,27.0
19.0,FT,16.0
18.0,FT,18.0
17.0,FT,25.0
16.0,FT,28.0
15.0,FT,21.0
14.0,FT,34.0
13.0,FT,26.0
12.0,FT,34.0
11.0,FT,28.0
10.0,FT,19.0
9.0,FT,18.0
8.0,FT,23.0
7.0,FT,19.0
6.0,FT,30.0
5.0,FT,15.0
4.0,FT,18.0
3.0,FT,15.0
2.0,FT,16.0
1.0,FT,24.0
82.0,FT,35.0
81.0,FT,18.0
80.0,FT,18.0
79.0,FT,19.0
78.0,FT,23.0
77.0,FT,12.0
76.0,FT,26.0
75.0,FT,11.0
74.0,FT,24.0
73.0,FT,9.0
72.0,FT,27.0
71.0,FT,13.0
70.0,FT,23.0
69.0,FT,16.0
68.0,FT,19.0
67.0,FT,15.0
