G,variable,value
52.0,AST%,54.3
51.0,AST%,51.9
50.0,AST%,68.3
49.0,AST%,58.8
48.0,AST%,39.3
47.0,AST%,63.4
46.0,AST%,61.1
45.0,AST%,40.6
44.0,AST%,52.9
43.0,AST%,71.1
42.0,AST%,43.8
41.0,AST%,65.7
40.0,AST%,76.9
39.0,AST%,55.6
38.0,AST%,54.5
37.0,AST%,69.7
36.0,AST%,47.6
35.0,AST%,73.2
34.0,AST%,65.7
33.0,AST%,64.7
32.0,AST%,54.5
31.0,AST%,54.5
30.0,AST%,62.2
29.0,AST%,61.8
28.0,AST%,60.0
27.0,AST%,57.1
26.0,AST%,59.4
25.0,AST%,71.0
24.0,AST%,67.6
23.0,AST%,66.7
22.0,AST%,67.7
21.0,AST%,60.6
20.0,AST%,62.5
19.0,AST%,63.9
18.0,AST%,71.9
17.0,AST%,62.2
16.0,AST%,59.5
15.0,AST%,48.3
14.0,AST%,35.3
13.0,AST%,56.4
12.0,AST%,54.8
11.0,AST%,53.1
10.0,AST%,62.5
9.0,AST%,51.4
8.0,AST%,60.0
7.0,AST%,71.1
6.0,AST%,62.5
5.0,AST%,56.1
4.0,AST%,70.6
3.0,AST%,70.6
2.0,AST%,60.6
1.0,AST%,66.7
82.0,AST%,58.1
81.0,AST%,74.3
80.0,AST%,68.6
79.0,AST%,42.4
78.0,AST%,60.5
77.0,AST%,57.5
76.0,AST%,61.1
75.0,AST%,65.8
74.0,AST%,43.8
73.0,AST%,70.4
72.0,AST%,64.5
71.0,AST%,61.1
70.0,AST%,55.3
69.0,AST%,70.6
68.0,AST%,75.0
67.0,AST%,54.8
66.0,AST%,72.7
65.0,AST%,64.9
64.0,AST%,66.7
63.0,AST%,61.3
62.0,AST%,76.3
61.0,AST%,64.7
60.0,AST%,67.6
59.0,AST%,66.7
58.0,AST%,70.0
57.0,AST%,70.0
56.0,AST%,62.1
55.0,AST%,56.3
54.0,AST%,64.0
53.0,AST%,64.3
52.0,AST%,60.0
51.0,AST%,53.8
50.0,AST%,60.0
49.0,AST%,46.7
48.0,AST%,72.7
47.0,AST%,69.2
46.0,AST%,66.7
45.0,AST%,56.8
44.0,AST%,72.2
43.0,AST%,51.5
42.0,AST%,62.5
41.0,AST%,65.6
40.0,AST%,77.1
39.0,AST%,73.2
38.0,AST%,69.4
37.0,AST%,66.7
36.0,AST%,60.6
35.0,AST%,55.3
34.0,AST%,26.3
33.0,AST%,76.5
32.0,AST%,67.6
31.0,AST%,37.9
30.0,AST%,62.5
29.0,AST%,73.0
28.0,AST%,54.5
27.0,AST%,70.6
26.0,AST%,50.0
25.0,AST%,71.0
24.0,AST%,66.7
23.0,AST%,60.6
22.0,AST%,57.1
21.0,AST%,58.6
20.0,AST%,61.8
19.0,AST%,71.4
18.0,AST%,77.1
17.0,AST%,50.0
16.0,AST%,62.5
15.0,AST%,47.1
14.0,AST%,62.5
13.0,AST%,51.6
12.0,AST%,51.5
11.0,AST%,60.0
10.0,AST%,45.5
9.0,AST%,54.8
8.0,AST%,62.9
7.0,AST%,51.2
6.0,AST%,51.6
5.0,AST%,51.5
4.0,AST%,63.3
3.0,AST%,70.4
2.0,AST%,44.1
1.0,AST%,68.8
82.0,AST%,65.9
81.0,AST%,42.2
80.0,AST%,54.1
79.0,AST%,57.5
78.0,AST%,72.2
77.0,AST%,63.2
76.0,AST%,60.5
75.0,AST%,52.6
74.0,AST%,61.9
73.0,AST%,63.9
72.0,AST%,55.3
71.0,AST%,67.6
70.0,AST%,53.3
69.0,AST%,54.8
68.0,AST%,51.2
67.0,AST%,36.1
66.0,AST%,42.5
65.0,AST%,57.1
64.0,AST%,70.0
63.0,AST%,44.4
62.0,AST%,58.3
61.0,AST%,68.4
60.0,AST%,62.5
59.0,AST%,66.7
58.0,AST%,52.6
57.0,AST%,56.8
56.0,AST%,71.1
55.0,AST%,62.2
54.0,AST%,37.0
53.0,AST%,56.3
52.0,AST%,48.5
51.0,AST%,56.7
50.0,AST%,47.2
49.0,AST%,58.5
48.0,AST%,48.7
47.0,AST%,57.1
46.0,AST%,70.3
45.0,AST%,63.9
44.0,AST%,42.9
43.0,AST%,53.1
42.0,AST%,71.0
41.0,AST%,55.9
40.0,AST%,45.2
39.0,AST%,61.4
38.0,AST%,63.6
37.0,AST%,66.7
36.0,AST%,61.0
35.0,AST%,54.8
34.0,AST%,60.0
33.0,AST%,62.5
32.0,AST%,55.2
31.0,AST%,61.0
30.0,AST%,34.4
29.0,AST%,63.9
28.0,AST%,57.6
27.0,AST%,57.5
26.0,AST%,50.0
25.0,AST%,67.5
24.0,AST%,63.9
23.0,AST%,51.3
22.0,AST%,56.8
21.0,AST%,51.6
20.0,AST%,69.7
19.0,AST%,48.6
18.0,AST%,64.1
17.0,AST%,70.2
16.0,AST%,43.8
15.0,AST%,51.4
14.0,AST%,50.0
13.0,AST%,60.5
12.0,AST%,50.0
11.0,AST%,62.2
10.0,AST%,41.7
9.0,AST%,60.5
8.0,AST%,54.3
7.0,AST%,67.7
6.0,AST%,53.6
5.0,AST%,61.3
4.0,AST%,47.6
3.0,AST%,59.0
2.0,AST%,64.4
1.0,AST%,55.3
50.0,AST%,70.8
49.0,AST%,69.7
48.0,AST%,60.7
47.0,AST%,63.4
46.0,AST%,60.0
45.0,AST%,64.4
44.0,AST%,64.3
43.0,AST%,37.1
42.0,AST%,58.6
41.0,AST%,57.5
40.0,AST%,67.6
39.0,AST%,45.5
38.0,AST%,53.3
37.0,AST%,70.3
36.0,AST%,70.0
35.0,AST%,65.4
34.0,AST%,57.5
33.0,AST%,51.1
32.0,AST%,66.7
31.0,AST%,40.0
30.0,AST%,54.5
29.0,AST%,51.9
28.0,AST%,56.1
27.0,AST%,57.9
26.0,AST%,44.4
25.0,AST%,60.0
24.0,AST%,57.6
23.0,AST%,64.7
22.0,AST%,45.5
21.0,AST%,50.0
20.0,AST%,55.8
19.0,AST%,63.2
18.0,AST%,73.5
17.0,AST%,44.4
16.0,AST%,55.6
15.0,AST%,64.9
14.0,AST%,59.0
13.0,AST%,57.1
12.0,AST%,59.0
11.0,AST%,52.5
10.0,AST%,71.4
9.0,AST%,71.1
8.0,AST%,52.0
7.0,AST%,68.4
6.0,AST%,60.4
5.0,AST%,60.0
4.0,AST%,50.0
3.0,AST%,69.4
2.0,AST%,56.0
1.0,AST%,57.1
82.0,AST%,54.1
81.0,AST%,54.8
80.0,AST%,61.0
79.0,AST%,61.1
78.0,AST%,77.8
77.0,AST%,51.4
76.0,AST%,61.4
75.0,AST%,78.4
74.0,AST%,66.7
73.0,AST%,64.1
72.0,AST%,52.8
71.0,AST%,61.5
70.0,AST%,50.0
69.0,AST%,76.3
68.0,AST%,68.6
67.0,AST%,61.0
66.0,AST%,59.0
65.0,AST%,42.5
64.0,AST%,68.8
63.0,AST%,54.3
62.0,AST%,61.5
61.0,AST%,46.2
60.0,AST%,59.1
59.0,AST%,57.1
58.0,AST%,65.8
57.0,AST%,78.4
56.0,AST%,60.9
55.0,AST%,50.0
54.0,AST%,61.9
53.0,AST%,56.4
52.0,AST%,52.8
51.0,AST%,58.8
50.0,AST%,27.8
49.0,AST%,61.8
48.0,AST%,54.5
47.0,AST%,75.6
46.0,AST%,59.4
45.0,AST%,75.6
44.0,AST%,57.1
43.0,AST%,74.3
42.0,AST%,80.6
41.0,AST%,46.7
40.0,AST%,51.4
39.0,AST%,51.4
38.0,AST%,68.8
37.0,AST%,56.8
36.0,AST%,69.2
35.0,AST%,34.6
34.0,AST%,55.6
33.0,AST%,60.0
32.0,AST%,47.4
31.0,AST%,76.7
30.0,AST%,52.5
29.0,AST%,58.8
28.0,AST%,42.4
27.0,AST%,60.0
26.0,AST%,40.5
25.0,AST%,59.0
24.0,AST%,65.0
23.0,AST%,66.7
22.0,AST%,64.9
21.0,AST%,69.7
20.0,AST%,70.0
19.0,AST%,54.3
18.0,AST%,45.7
17.0,AST%,42.4
16.0,AST%,60.0
15.0,AST%,57.8
14.0,AST%,60.0
13.0,AST%,58.8
12.0,AST%,61.3
11.0,AST%,61.1
10.0,AST%,69.6
9.0,AST%,72.5
8.0,AST%,69.4
7.0,AST%,67.6
6.0,AST%,65.0
5.0,AST%,61.8
4.0,AST%,69.0
3.0,AST%,66.7
2.0,AST%,65.7
1.0,AST%,47.4
82.0,AST%,63.6
81.0,AST%,74.5
80.0,AST%,71.4
79.0,AST%,50.0
78.0,AST%,69.4
77.0,AST%,55.8
76.0,AST%,46.3
75.0,AST%,69.7
74.0,AST%,71.0
73.0,AST%,58.5
72.0,AST%,65.0
71.0,AST%,63.9
70.0,AST%,64.7
69.0,AST%,43.2
68.0,AST%,56.3
67.0,AST%,61.0
66.0,AST%,61.5
65.0,AST%,56.7
64.0,AST%,38.5
63.0,AST%,65.7
62.0,AST%,71.0
61.0,AST%,59.5
60.0,AST%,52.3
59.0,AST%,52.8
58.0,AST%,80.5
57.0,AST%,61.5
56.0,AST%,67.5
55.0,AST%,57.9
54.0,AST%,67.7
53.0,AST%,55.6
52.0,AST%,79.4
51.0,AST%,69.2
50.0,AST%,50.0
49.0,AST%,63.4
48.0,AST%,68.6
47.0,AST%,39.5
46.0,AST%,50.0
45.0,AST%,61.0
44.0,AST%,58.5
43.0,AST%,42.9
42.0,AST%,58.5
41.0,AST%,48.1
40.0,AST%,59.5
39.0,AST%,45.9
38.0,AST%,55.8
37.0,AST%,54.2
36.0,AST%,71.1
35.0,AST%,56.7
34.0,AST%,67.5
33.0,AST%,52.6
32.0,AST%,58.3
31.0,AST%,67.4
30.0,AST%,51.3
29.0,AST%,52.6
28.0,AST%,63.9
27.0,AST%,55.8
26.0,AST%,54.5
25.0,AST%,59.1
24.0,AST%,44.4
23.0,AST%,46.3
22.0,AST%,59.5
21.0,AST%,58.1
20.0,AST%,50.0
19.0,AST%,60.0
18.0,AST%,54.5
17.0,AST%,61.4
16.0,AST%,61.8
15.0,AST%,44.4
14.0,AST%,46.9
13.0,AST%,46.2
12.0,AST%,59.5
11.0,AST%,63.2
10.0,AST%,70.4
9.0,AST%,71.0
8.0,AST%,61.5
7.0,AST%,56.7
6.0,AST%,69.2
5.0,AST%,41.2
4.0,AST%,53.7
3.0,AST%,61.5
2.0,AST%,48.5
1.0,AST%,52.6
82.0,AST%,12.1
81.0,AST%,3.2
80.0,AST%,5.8
79.0,AST%,7.4
78.0,AST%,15.2
77.0,AST%,9.5
76.0,AST%,9.6
75.0,AST%,5.5
74.0,AST%,10.8
73.0,AST%,10.6
72.0,AST%,7.0
71.0,AST%,6.6
70.0,AST%,11.5
69.0,AST%,7.9
68.0,AST%,6.5
67.0,AST%,5.7
66.0,AST%,10.3
65.0,AST%,10.0
64.0,AST%,6.0
63.0,AST%,10.4
62.0,AST%,6.4
61.0,AST%,7.2
60.0,AST%,7.4
59.0,AST%,9.2
58.0,AST%,9.7
57.0,AST%,8.8
56.0,AST%,10.9
55.0,AST%,14.4
54.0,AST%,4.2
53.0,AST%,10.5
52.0,AST%,9.3
51.0,AST%,4.1
50.0,AST%,13.9
49.0,AST%,8.4
48.0,AST%,6.4
47.0,AST%,12.0
46.0,AST%,4.8
45.0,AST%,5.7
44.0,AST%,11.7
43.0,AST%,11.5
42.0,AST%,11.0
41.0,AST%,7.6
40.0,AST%,4.8
39.0,AST%,9.3
38.0,AST%,4.7
37.0,AST%,7.4
36.0,AST%,9.5
35.0,AST%,6.7
34.0,AST%,6.7
33.0,AST%,14.2
32.0,AST%,10.9
31.0,AST%,6.1
30.0,AST%,8.3
29.0,AST%,7.3
28.0,AST%,6.1
27.0,AST%,9.8
26.0,AST%,8.2
25.0,AST%,4.2
24.0,AST%,8.2
23.0,AST%,8.4
22.0,AST%,12.8
21.0,AST%,3.1
20.0,AST%,8.4
19.0,AST%,9.9
18.0,AST%,11.6
17.0,AST%,7.3
16.0,AST%,8.9
15.0,AST%,4.5
14.0,AST%,2.9
13.0,AST%,7.9
12.0,AST%,5.0
11.0,AST%,4.9
10.0,AST%,11.4
9.0,AST%,5.1
8.0,AST%,5.4
7.0,AST%,9.2
6.0,AST%,5.5
5.0,AST%,7.4
4.0,AST%,8.6
3.0,AST%,10.8
2.0,AST%,6.9
1.0,AST%,6.4
82.0,AST%,5.3
81.0,AST%,4.5
80.0,AST%,7.4
79.0,AST%,5.4
78.0,AST%,9.4
77.0,AST%,6.6
76.0,AST%,5.4
75.0,AST%,9.9
74.0,AST%,5.5
73.0,AST%,7.6
72.0,AST%,9.8
71.0,AST%,5.6
70.0,AST%,6.1
69.0,AST%,7.2
68.0,AST%,3.3
67.0,AST%,10.2
66.0,AST%,2.1
65.0,AST%,3.3
64.0,AST%,9.5
63.0,AST%,4.1
62.0,AST%,9.7
61.0,AST%,3.4
60.0,AST%,4.3
59.0,AST%,5.5
58.0,AST%,7.4
57.0,AST%,6.8
56.0,AST%,7.9
55.0,AST%,5.5
54.0,AST%,11.5
53.0,AST%,7.4
52.0,AST%,7.3
51.0,AST%,9.9
50.0,AST%,4.4
49.0,AST%,8.1
48.0,AST%,10.0
47.0,AST%,4.2
46.0,AST%,7.2
45.0,AST%,10.7
44.0,AST%,10.3
43.0,AST%,7.8
42.0,AST%,15.9
41.0,AST%,9.0
40.0,AST%,4.3
39.0,AST%,4.7
38.0,AST%,9.4
37.0,AST%,4.5
36.0,AST%,7.1
35.0,AST%,9.1
34.0,AST%,10.4
33.0,AST%,5.4
32.0,AST%,11.6
31.0,AST%,1.1
30.0,AST%,10.1
29.0,AST%,12.8
28.0,AST%,12.3
27.0,AST%,12.4
26.0,AST%,5.5
25.0,AST%,12.5
24.0,AST%,14.0
23.0,AST%,9.9
22.0,AST%,12.5
21.0,AST%,6.7
20.0,AST%,6.8
19.0,AST%,10.8
18.0,AST%,9.6
17.0,AST%,11.9
16.0,AST%,10.3
15.0,AST%,4.9
14.0,AST%,6.4
13.0,AST%,14.6
12.0,AST%,6.2
11.0,AST%,8.8
10.0,AST%,11.4
9.0,AST%,4.1
8.0,AST%,3.2
7.0,AST%,18.1
6.0,AST%,5.9
5.0,AST%,6.5
4.0,AST%,3.2
3.0,AST%,7.2
2.0,AST%,15.4
1.0,AST%,3.9
82.0,AST%,7.9
81.0,AST%,10.9
80.0,AST%,9.4
79.0,AST%,8.1
78.0,AST%,9.1
77.0,AST%,5.4
76.0,AST%,8.3
75.0,AST%,5.2
74.0,AST%,4.5
73.0,AST%,14.5
72.0,AST%,3.1
71.0,AST%,6.3
70.0,AST%,14.2
69.0,AST%,5.4
68.0,AST%,5.5
67.0,AST%,10.2
66.0,AST%,6.5
65.0,AST%,9.8
64.0,AST%,6.3
63.0,AST%,9.9
62.0,AST%,11.8
61.0,AST%,5.7
60.0,AST%,11.7
59.0,AST%,9.3
58.0,AST%,11.2
57.0,AST%,7.5
56.0,AST%,4.3
55.0,AST%,7.3
54.0,AST%,5.4
53.0,AST%,2.2
52.0,AST%,6.5
51.0,AST%,3.0
50.0,AST%,9.2
49.0,AST%,2.0
48.0,AST%,9.1
47.0,AST%,6.1
46.0,AST%,11.5
45.0,AST%,12.5
44.0,AST%,3.2
43.0,AST%,16.4
42.0,AST%,13.4
41.0,AST%,8.7
40.0,AST%,10.3
39.0,AST%,10.1
38.0,AST%,13.4
37.0,AST%,6.3
36.0,AST%,10.9
35.0,AST%,8.7
34.0,AST%,5.3
33.0,AST%,12.8
32.0,AST%,4.5
31.0,AST%,8.0
30.0,AST%,10.7
29.0,AST%,9.9
28.0,AST%,6.6
27.0,AST%,9.3
26.0,AST%,9.2
25.0,AST%,5.2
24.0,AST%,4.4
23.0,AST%,9.4
22.0,AST%,8.2
21.0,AST%,12.2
20.0,AST%,6.9
19.0,AST%,14.1
18.0,AST%,4.9
17.0,AST%,8.4
16.0,AST%,8.4
15.0,AST%,11.1
14.0,AST%,7.6
13.0,AST%,7.8
12.0,AST%,9.2
11.0,AST%,5.4
10.0,AST%,8.4
9.0,AST%,7.4
8.0,AST%,9.8
7.0,AST%,12.8
6.0,AST%,11.6
5.0,AST%,8.3
4.0,AST%,14.6
3.0,AST%,10.4
2.0,AST%,11.5
1.0,AST%,9.4
82.0,AST%,3.1
81.0,AST%,5.5
80.0,AST%,10.6
79.0,AST%,6.7
78.0,AST%,8.9
77.0,AST%,9.5
76.0,AST%,9.1
75.0,AST%,9.0
74.0,AST%,7.7
73.0,AST%,10.0
72.0,AST%,12.7
71.0,AST%,11.3
70.0,AST%,9.2
69.0,AST%,11.1
68.0,AST%,10.7
67.0,AST%,12.8
66.0,AST%,8.6
65.0,AST%,4.4
64.0,AST%,8.2
63.0,AST%,6.2
62.0,AST%,12.0
61.0,AST%,3.2
60.0,AST%,7.5
59.0,AST%,9.7
58.0,AST%,4.8
57.0,AST%,3.3
56.0,AST%,13.9
55.0,AST%,9.1
54.0,AST%,6.3
53.0,AST%,8.1
52.0,AST%,9.7
51.0,AST%,5.2
50.0,AST%,12.2
49.0,AST%,4.4
48.0,AST%,5.5
47.0,AST%,10.0
46.0,AST%,8.8
45.0,AST%,7.3
44.0,AST%,16.1
43.0,AST%,4.4
42.0,AST%,12.7
41.0,AST%,2.3
40.0,AST%,6.3
39.0,AST%,9.7
38.0,AST%,10.7
37.0,AST%,5.0
36.0,AST%,12.8
35.0,AST%,7.6
34.0,AST%,8.5
33.0,AST%,7.7
32.0,AST%,9.8
31.0,AST%,6.1
30.0,AST%,5.1
29.0,AST%,7.4
28.0,AST%,12.0
27.0,AST%,8.1
26.0,AST%,10.4
25.0,AST%,5.5
24.0,AST%,7.3
23.0,AST%,7.2
22.0,AST%,11.0
21.0,AST%,10.1
20.0,AST%,2.1
19.0,AST%,9.9
18.0,AST%,11.6
17.0,AST%,5.6
16.0,AST%,6.4
15.0,AST%,6.4
14.0,AST%,10.3
13.0,AST%,13.5
12.0,AST%,12.8
11.0,AST%,9.5
10.0,AST%,7.2
9.0,AST%,5.9
8.0,AST%,4.4
7.0,AST%,5.4
6.0,AST%,4.3
5.0,AST%,7.3
4.0,AST%,4.2
3.0,AST%,12.6
2.0,AST%,7.7
1.0,AST%,11.5
82.0,AST%,8.0
81.0,AST%,9.9
80.0,AST%,3.4
79.0,AST%,9.8
78.0,AST%,7.4
77.0,AST%,10.8
76.0,AST%,4.5
75.0,AST%,5.7
74.0,AST%,12.3
73.0,AST%,6.5
72.0,AST%,4.8
71.0,AST%,8.8
70.0,AST%,12.0
69.0,AST%,9.8
68.0,AST%,8.6
67.0,AST%,5.9
66.0,AST%,7.9
65.0,AST%,8.3
64.0,AST%,9.2
63.0,AST%,6.9
62.0,AST%,2.2
61.0,AST%,7.4
60.0,AST%,12.3
59.0,AST%,7.9
58.0,AST%,13.0
57.0,AST%,11.4
56.0,AST%,17.0
55.0,AST%,9.6
54.0,AST%,8.5
53.0,AST%,3.0
52.0,AST%,8.1
51.0,AST%,8.9
50.0,AST%,5.2
49.0,AST%,4.3
48.0,AST%,11.1
47.0,AST%,10.5
46.0,AST%,9.5
45.0,AST%,7.3
44.0,AST%,8.3
43.0,AST%,14.0
42.0,AST%,10.5
41.0,AST%,10.0
40.0,AST%,11.6
39.0,AST%,8.9
38.0,AST%,10.0
37.0,AST%,7.7
36.0,AST%,4.1
35.0,AST%,4.6
34.0,AST%,8.6
33.0,AST%,8.3
32.0,AST%,9.2
31.0,AST%,4.5
30.0,AST%,4.2
29.0,AST%,6.5
28.0,AST%,4.1
27.0,AST%,10.1
26.0,AST%,4.9
25.0,AST%,3.3
24.0,AST%,8.5
23.0,AST%,7.3
22.0,AST%,8.4
21.0,AST%,7.6
20.0,AST%,7.2
19.0,AST%,10.6
18.0,AST%,6.8
17.0,AST%,10.7
16.0,AST%,5.0
15.0,AST%,6.4
14.0,AST%,8.3
13.0,AST%,13.9
12.0,AST%,7.8
11.0,AST%,8.8
10.0,AST%,4.2
9.0,AST%,9.9
8.0,AST%,4.8
7.0,AST%,7.9
6.0,AST%,7.0
5.0,AST%,10.0
4.0,AST%,9.0
3.0,AST%,8.5
2.0,AST%,4.6
1.0,AST%,7.7
82.0,AST%,8.3
81.0,AST%,7.5
80.0,AST%,5.8
79.0,AST%,6.2
78.0,AST%,11.8
77.0,AST%,7.4
76.0,AST%,13.5
75.0,AST%,5.5
74.0,AST%,14.4
73.0,AST%,7.7
72.0,AST%,5.3
71.0,AST%,8.2
70.0,AST%,9.5
69.0,AST%,7.2
68.0,AST%,7.4
67.0,AST%,7.4
66.0,AST%,4.4
65.0,AST%,12.7
64.0,AST%,6.7
63.0,AST%,8.5
62.0,AST%,11.5
61.0,AST%,7.6
60.0,AST%,7.9
59.0,AST%,6.9
58.0,AST%,5.2
57.0,AST%,9.5
56.0,AST%,5.6
55.0,AST%,6.0
54.0,AST%,10.5
53.0,AST%,10.8
52.0,AST%,6.0
51.0,AST%,10.7
50.0,AST%,11.4
49.0,AST%,10.3
48.0,AST%,7.0
47.0,AST%,5.2
46.0,AST%,7.9
45.0,AST%,8.1
44.0,AST%,4.3
43.0,AST%,12.0
42.0,AST%,7.4
41.0,AST%,9.3
40.0,AST%,5.8
39.0,AST%,7.7
38.0,AST%,2.4
37.0,AST%,8.3
36.0,AST%,4.0
35.0,AST%,14.7
34.0,AST%,7.0
33.0,AST%,9.5
32.0,AST%,10.6
31.0,AST%,13.3
30.0,AST%,14.3
29.0,AST%,12.4
28.0,AST%,4.8
27.0,AST%,8.8
26.0,AST%,11.3
25.0,AST%,9.5
24.0,AST%,14.5
23.0,AST%,8.2
22.0,AST%,9.3
21.0,AST%,8.8
20.0,AST%,11.0
19.0,AST%,8.8
18.0,AST%,6.2
17.0,AST%,5.6
16.0,AST%,10.3
15.0,AST%,4.1
14.0,AST%,9.5
13.0,AST%,9.8
12.0,AST%,5.3
11.0,AST%,9.1
10.0,AST%,3.8
9.0,AST%,8.6
8.0,AST%,12.4
7.0,AST%,7.6
6.0,AST%,3.8
5.0,AST%,8.8
4.0,AST%,6.1
3.0,AST%,6.9
2.0,AST%,4.0
1.0,AST%,6.7
82.0,AST%,13.6
81.0,AST%,6.0
80.0,AST%,6.5
79.0,AST%,7.6
78.0,AST%,6.3
77.0,AST%,7.0
76.0,AST%,10.6
75.0,AST%,6.8
74.0,AST%,3.1
73.0,AST%,5.1
72.0,AST%,13.1
71.0,AST%,5.6
70.0,AST%,6.2
69.0,AST%,3.0
68.0,AST%,7.2
67.0,AST%,7.1
66.0,AST%,11.6
65.0,AST%,5.2
64.0,AST%,6.9
63.0,AST%,8.3
62.0,AST%,6.5
61.0,AST%,10.7
60.0,AST%,5.6
59.0,AST%,8.0
58.0,AST%,2.9
57.0,AST%,2.1
56.0,AST%,9.4
55.0,AST%,5.0
54.0,AST%,3.0
53.0,AST%,3.8
52.0,AST%,4.3
51.0,AST%,9.9
50.0,AST%,4.2
49.0,AST%,4.9
48.0,AST%,8.0
47.0,AST%,10.7
46.0,AST%,9.4
45.0,AST%,3.9
44.0,AST%,7.1
43.0,AST%,0.0
42.0,AST%,13.0
41.0,AST%,4.1
40.0,AST%,2.1
39.0,AST%,6.0
38.0,AST%,9.3
37.0,AST%,4.2
36.0,AST%,11.2
35.0,AST%,8.7
34.0,AST%,6.5
33.0,AST%,4.3
32.0,AST%,4.4
31.0,AST%,5.4
30.0,AST%,9.7
29.0,AST%,5.3
28.0,AST%,7.0
27.0,AST%,4.9
26.0,AST%,5.2
25.0,AST%,9.7
24.0,AST%,10.2
23.0,AST%,9.3
22.0,AST%,5.1
21.0,AST%,6.9
20.0,AST%,4.3
19.0,AST%,9.9
18.0,AST%,10.2
17.0,AST%,6.2
16.0,AST%,6.5
15.0,AST%,10.5
14.0,AST%,4.3
13.0,AST%,7.1
12.0,AST%,8.3
11.0,AST%,2.0
10.0,AST%,4.2
9.0,AST%,8.2
8.0,AST%,5.9
7.0,AST%,9.5
6.0,AST%,5.5
5.0,AST%,6.0
4.0,AST%,4.2
3.0,AST%,8.9
2.0,AST%,4.1
1.0,AST%,5.0
82.0,AST%,8.9
81.0,AST%,7.2
80.0,AST%,10.6
79.0,AST%,2.1
78.0,AST%,5.4
77.0,AST%,8.2
76.0,AST%,2.9
75.0,AST%,5.3
74.0,AST%,8.3
73.0,AST%,9.1
72.0,AST%,11.3
71.0,AST%,10.0
70.0,AST%,9.3
69.0,AST%,9.6
68.0,AST%,5.9
67.0,AST%,12.8
66.0,AST%,4.9
65.0,AST%,8.3
64.0,AST%,7.5
63.0,AST%,7.9
62.0,AST%,6.9
61.0,AST%,6.1
60.0,AST%,8.9
59.0,AST%,17.6
58.0,AST%,10.0
57.0,AST%,9.9
56.0,AST%,10.3
55.0,AST%,7.5
54.0,AST%,10.0
53.0,AST%,5.3
52.0,AST%,8.8
51.0,AST%,8.8
50.0,AST%,5.9
49.0,AST%,5.8
48.0,AST%,2.0
47.0,AST%,12.1
46.0,AST%,6.2
45.0,AST%,11.1
44.0,AST%,9.5
43.0,AST%,5.8
42.0,AST%,10.1
41.0,AST%,16.3
40.0,AST%,5.9
39.0,AST%,8.9
38.0,AST%,7.2
37.0,AST%,7.9
36.0,AST%,1.1
35.0,AST%,5.4
34.0,AST%,1.0
33.0,AST%,8.7
32.0,AST%,8.9
31.0,AST%,9.3
30.0,AST%,16.3
29.0,AST%,10.0
28.0,AST%,6.8
27.0,AST%,7.2
26.0,AST%,8.2
25.0,AST%,8.6
24.0,AST%,9.6
23.0,AST%,6.2
22.0,AST%,6.5
21.0,AST%,11.8
20.0,AST%,4.0
19.0,AST%,6.2
18.0,AST%,9.2
17.0,AST%,7.0
16.0,AST%,4.0
15.0,AST%,15.1
14.0,AST%,3.2
13.0,AST%,6.9
12.0,AST%,13.3
11.0,AST%,14.9
10.0,AST%,5.4
9.0,AST%,6.4
8.0,AST%,5.3
7.0,AST%,10.3
6.0,AST%,8.5
5.0,AST%,3.9
4.0,AST%,4.1
3.0,AST%,5.1
2.0,AST%,7.5
1.0,AST%,4.4
82.0,AST%,11.6
81.0,AST%,2.2
80.0,AST%,5.9
79.0,AST%,5.4
78.0,AST%,9.0
77.0,AST%,6.0
76.0,AST%,4.1
75.0,AST%,10.4
74.0,AST%,15.2
73.0,AST%,10.9
72.0,AST%,7.4
71.0,AST%,11.1
70.0,AST%,5.5
69.0,AST%,8.4
68.0,AST%,10.4
67.0,AST%,4.4
66.0,AST%,6.8
65.0,AST%,4.5
64.0,AST%,8.1
63.0,AST%,7.0
62.0,AST%,6.1
61.0,AST%,8.3
60.0,AST%,16.9
59.0,AST%,5.4
58.0,AST%,11.2
57.0,AST%,2.0
56.0,AST%,6.5
55.0,AST%,12.0
54.0,AST%,9.7
53.0,AST%,7.8
52.0,AST%,5.2
51.0,AST%,4.0
50.0,AST%,6.2
49.0,AST%,2.1
48.0,AST%,6.4
47.0,AST%,5.4
46.0,AST%,8.5
45.0,AST%,3.2
44.0,AST%,11.1
43.0,AST%,10.8
42.0,AST%,7.0
41.0,AST%,13.7
40.0,AST%,5.1
39.0,AST%,5.2
38.0,AST%,5.4
37.0,AST%,9.8
36.0,AST%,8.9
35.0,AST%,1.1
34.0,AST%,11.5
33.0,AST%,10.9
32.0,AST%,2.2
31.0,AST%,12.2
30.0,AST%,13.0
29.0,AST%,9.8
28.0,AST%,10.5
27.0,AST%,7.5
26.0,AST%,6.0
25.0,AST%,7.0
24.0,AST%,7.3
23.0,AST%,5.3
22.0,AST%,8.6
21.0,AST%,7.6
20.0,AST%,11.1
19.0,AST%,12.1
18.0,AST%,8.3
17.0,AST%,5.7
16.0,AST%,10.1
15.0,AST%,5.2
14.0,AST%,6.0
13.0,AST%,6.1
12.0,AST%,8.4
11.0,AST%,6.2
10.0,AST%,8.2
9.0,AST%,7.2
8.0,AST%,7.5
7.0,AST%,6.8
6.0,AST%,7.7
5.0,AST%,8.3
4.0,AST%,9.2
3.0,AST%,5.3
