,date,reading,warning
2251,2019-07-08 07:00:00,60, Moderate
2252,2019-07-08 08:00:00,68, Moderate
2253,2019-07-08 09:00:00,79, Moderate
2254,2019-07-08 10:00:00,87, Moderate
2255,2019-07-08 11:01:00,72, Moderate
2256,2019-07-08 12:00:00,63, Moderate
2257,2019-07-08 13:01:00,38, Good
2258,2019-07-08 14:00:00,44, Good
2259,2019-07-08 15:01:00,38, Good
2260,2019-07-08 16:01:00,44, Good
2261,2019-07-08 17:00:00,45, Good
2262,2019-07-08 18:00:00,41, Good
2263,2019-07-08 19:00:00,37, Good
2264,2019-07-08 20:01:00,35, Good
2265,2019-07-08 21:00:00,43, Good
2266,2019-07-08 22:00:00,38, Good
2267,2019-07-08 23:00:00,31, Good
2268,2019-07-09 00:00:00,32, Good
2269,2019-07-09 01:00:00,33, Good
2270,2019-07-09 02:00:00,29, Good
2271,2019-07-09 03:00:00,27, Good
2272,2019-07-09 04:00:00,28, Good
2273,2019-07-09 05:00:00,30, Good
2274,2019-07-09 06:01:00,51, Moderate
2275,2019-07-09 07:01:00,56, Moderate
2276,2019-07-09 08:00:00,67, Moderate
2277,2019-07-09 09:01:00,63, Moderate
2278,2019-07-09 10:00:00,60, Moderate
2279,2019-07-09 11:01:00,54, Moderate
2280,2019-07-09 12:00:00,45, Good
2281,2019-07-09 13:01:00,39, Good
2282,2019-07-09 14:00:00,49, Good
2283,2019-07-09 15:01:00,49, Good
2284,2019-07-09 16:01:00,43, Good
2285,2019-07-09 17:00:00,45, Good
2286,2019-07-09 18:00:00,41, Good
2287,2019-07-09 19:00:00,33, Good
2288,2019-07-09 20:01:00,31, Good
2289,2019-07-09 21:00:00,40, Good
2290,2019-07-09 22:00:00,45, Good
2291,2019-07-09 23:00:00,50, Good
2292,2019-07-10 00:00:00,41, Good
2293,2019-07-10 01:00:00,37, Good
2294,2019-07-10 02:00:00,39, Good
2295,2019-07-10 03:00:00,38, Good
2296,2019-07-10 04:00:00,40, Good
2297,2019-07-10 05:00:00,33, Good
2298,2019-07-10 06:01:00,45, Good
2299,2019-07-10 07:01:00,50, Good
2300,2019-07-10 08:00:00,68, Moderate
2301,2019-07-10 09:01:00,72, Moderate
2302,2019-07-10 10:00:00,59, Moderate
2303,2019-07-10 11:01:00,56, Moderate
2304,2019-07-10 12:00:00,59, Moderate
2305,2019-07-10 13:01:00,65, Moderate
2306,2019-07-10 14:00:00,61, Moderate
2307,2019-07-10 15:01:00,56, Moderate
2308,2019-07-10 16:01:00,58, Moderate
2309,2019-07-10 17:00:00,57, Moderate
2310,2019-07-10 18:00:00,52, Moderate
2311,2019-07-10 19:00:00,51, Moderate
2312,2019-07-10 20:01:00,55, Moderate
2313,2019-07-10 21:00:00,66, Moderate
2314,2019-07-10 22:00:00,59, Moderate
2315,2019-07-10 23:00:00,79, Moderate
2316,2019-07-11 00:01:00,79, Moderate
2317,2019-07-11 01:00:00,78, Moderate
2318,2019-07-11 02:00:00,76, Moderate
2319,2019-07-11 03:00:00,74, Moderate
2320,2019-07-11 04:00:00,66, Moderate
2321,2019-07-11 05:00:00,63, Moderate
2322,2019-07-11 06:01:00,60, Moderate
2323,2019-07-11 07:01:00,73, Moderate
2324,2019-07-11 08:00:00,93, Moderate
2325,2019-07-11 09:01:00,99, Moderate
2326,2019-07-11 10:00:00,99, Moderate
2327,2019-07-11 11:01:00,93, Moderate
2328,2019-07-11 12:00:00,71, Moderate
2329,2019-07-11 13:01:00,56, Moderate
2330,2019-07-11 14:00:00,45, Good
2331,2019-07-11 15:01:00,43, Good
2332,2019-07-11 16:01:00,36, Good
2333,2019-07-11 17:01:00,41, Good
2334,2019-07-11 18:01:00,45, Good
2335,2019-07-11 19:00:00,53, Moderate
2336,2019-07-11 20:01:00,59, Moderate
2337,2019-07-11 21:00:00,58, Moderate
2338,2019-07-11 22:00:00,61, Moderate
2339,2019-07-11 23:00:00,57, Moderate
2340,2019-07-12 00:00:00,75, Moderate
2341,2019-07-12 01:00:00,127, Unhealthy for Sensitive Groups
2342,2019-07-12 02:00:00,127, Unhealthy for Sensitive Groups
2343,2019-07-12 03:00:00,127, Unhealthy for Sensitive Groups
2344,2019-07-12 04:00:00,97, Moderate
2345,2019-07-12 05:00:00,84, Moderate
2346,2019-07-12 06:01:00,80, Moderate
2347,2019-07-12 07:00:00,82, Moderate
2348,2019-07-12 08:00:00,93, Moderate
2349,2019-07-12 09:01:00,99, Moderate
2350,2019-07-12 10:00:00,95, Moderate
2351,2019-07-12 11:01:00,66, Moderate
2352,2019-07-12 12:00:00,53, Moderate
2353,2019-07-12 13:01:00,45, Good
2354,2019-07-12 14:00:00,48, Good
2355,2019-07-12 15:00:00,45, Good
2356,2019-07-12 16:01:00,37, Good
2357,2019-07-12 17:01:00,37, Good
2358,2019-07-12 18:01:00,43, Good
2359,2019-07-12 19:00:00,47, Good
2360,2019-07-12 20:01:00,46, Good
2361,2019-07-12 21:00:00,44, Good
2362,2019-07-12 22:00:00,47, Good
2363,2019-07-12 23:00:00,36, Good
2364,2019-07-13 00:00:00,28, Good
2365,2019-07-13 01:00:00,25, Good
2366,2019-07-13 02:00:00,23, Good
2367,2019-07-13 03:00:00,18, Good
2368,2019-07-13 04:00:00,19, Good
2369,2019-07-13 05:00:00,20, Good
2370,2019-07-13 06:01:00,20, Good
2371,2019-07-13 07:01:00,27, Good
2372,2019-07-13 08:00:00,30, Good
2373,2019-07-13 09:01:00,30, Good
2374,2019-07-13 10:00:00,29, Good
2375,2019-07-13 11:01:00,29, Good
2376,2019-07-13 12:00:00,33, Good
2377,2019-07-13 13:01:00,29, Good
2378,2019-07-13 14:00:00,27, Good
2379,2019-07-13 15:01:00,24, Good
2380,2019-07-13 16:01:00,23, Good
2381,2019-07-13 17:00:00,17, Good
2382,2019-07-13 18:01:00,29, Good
2383,2019-07-13 19:00:00,52, Moderate
2384,2019-07-13 20:01:00,68, Moderate
2385,2019-07-13 21:00:00,94, Moderate
2386,2019-07-13 22:00:00,137, Unhealthy for Sensitive Groups
2387,2019-07-13 23:00:00,156, Unhealthy
2388,2019-07-14 00:00:00,154, Unhealthy
2389,2019-07-14 01:00:00,150, Unhealthy for Sensitive Groups
2390,2019-07-14 02:00:00,128, Unhealthy for Sensitive Groups
2391,2019-07-14 03:00:00,109, Unhealthy for Sensitive Groups
2392,2019-07-14 04:00:00,82, Moderate
2393,2019-07-14 05:00:00,65, Moderate
2394,2019-07-14 06:01:00,58, Moderate
2395,2019-07-14 07:01:00,51, Moderate
2396,2019-07-14 08:00:00,44, Good
2397,2019-07-14 09:01:00,56, Moderate
2398,2019-07-14 10:00:00,51, Moderate
2399,2019-07-14 11:01:00,42, Good
2400,2019-07-14 12:00:00,38, Good
2401,2019-07-14 13:01:00,46, Good
2402,2019-07-14 14:00:00,38, Good
2403,2019-07-14 15:01:00,23, Good
2404,2019-07-14 16:01:00,15, Good
2405,2019-07-14 17:00:00,18, Good
2406,2019-07-14 18:01:00,23, Good
2407,2019-07-14 19:00:00,33, Good
2408,2019-07-14 20:01:00,35, Good
2409,2019-07-14 21:00:00,86, Moderate
2410,2019-07-14 22:00:00,96, Moderate
2411,2019-07-14 23:00:00,106, Unhealthy for Sensitive Groups
2412,2019-07-15 00:00:00,103, Unhealthy for Sensitive Groups
2413,2019-07-15 01:00:00,69, Moderate
2414,2019-07-15 02:00:00,51, Moderate
2415,2019-07-15 03:00:00,38, Good
2416,2019-07-15 04:00:00,38, Good
2417,2019-07-15 05:00:00,35, Good
2418,2019-07-15 06:01:00,38, Good
2419,2019-07-15 07:01:00,54, Moderate
2420,2019-07-15 08:00:00,69, Moderate
2421,2019-07-15 09:01:00,79, Moderate
2422,2019-07-15 10:00:00,60, Moderate
2423,2019-07-15 11:01:00,46, Good
2424,2019-07-15 12:00:00,44, Good
2425,2019-07-15 13:01:00,40, Good
2426,2019-07-15 14:00:00,39, Good
2427,2019-07-15 15:01:00,40, Good
2428,2019-07-15 16:01:00,45, Good
2429,2019-07-15 17:00:00,41, Good
2430,2019-07-15 18:00:00,43, Good
2431,2019-07-15 19:00:00,47, Good
2432,2019-07-15 20:01:00,38, Good
2433,2019-07-15 21:00:00,35, Good
2434,2019-07-15 22:00:00,38, Good
2435,2019-07-15 23:00:00,35, Good
2436,2019-07-16 00:00:00,25, Good
2437,2019-07-16 01:00:00,15, Good
2438,2019-07-16 02:00:00,7, Good
2439,2019-07-16 03:00:00,8, Good
2440,2019-07-16 04:00:00,10, Good
2441,2019-07-16 05:00:00,11, Good
2442,2019-07-16 06:01:00,16, Good
2443,2019-07-16 07:01:00,23, Good
2444,2019-07-16 08:00:00,51, Moderate
2445,2019-07-16 09:00:00,57, Moderate
2446,2019-07-16 10:00:00,48, Good
2447,2019-07-16 11:01:00,51, Moderate
2448,2019-07-16 12:00:00,44, Good
2449,2019-07-16 13:01:00,41, Good
2450,2019-07-16 14:00:00,50, Good
2451,2019-07-16 15:00:00,43, Good
2452,2019-07-16 16:01:00,34, Good
2453,2019-07-16 17:00:00,30, Good
2454,2019-07-16 18:01:00,33, Good
2455,2019-07-16 19:00:00,31, Good
2456,2019-07-16 20:01:00,32, Good
2457,2019-07-16 21:00:00,28, Good
2458,2019-07-16 22:00:00,31, Good
2459,2019-07-16 23:00:00,28, Good
2460,2019-07-17 00:00:00,22, Good
2461,2019-07-17 01:00:00,30, Good
2462,2019-07-17 02:00:00,35, Good
2463,2019-07-17 03:00:00,36, Good
2464,2019-07-17 04:00:00,37, Good
2465,2019-07-17 05:00:00,37, Good
2466,2019-07-17 06:01:00,31, Good
2467,2019-07-17 07:01:00,34, Good
2468,2019-07-17 08:00:00,54, Moderate
2469,2019-07-17 09:00:00,62, Moderate
2470,2019-07-17 10:00:00,62, Moderate
2471,2019-07-17 11:01:00,56, Moderate
2472,2019-07-17 12:00:00,58, Moderate
2473,2019-07-17 13:01:00,59, Moderate
2474,2019-07-17 14:00:00,53, Moderate
2475,2019-07-17 15:01:00,56, Moderate
2476,2019-07-17 16:01:00,61, Moderate
2477,2019-07-17 17:00:00,58, Moderate
2478,2019-07-17 18:01:00,57, Moderate
2479,2019-07-17 19:00:00,55, Moderate
2480,2019-07-17 20:01:00,54, Moderate
2481,2019-07-17 21:00:00,49, Good
2482,2019-07-17 22:00:00,45, Good
2483,2019-07-17 23:00:00,41, Good
2484,2019-07-18 00:00:00,33, Good
2485,2019-07-18 01:00:00,33, Good
2486,2019-07-18 02:00:00,39, Good
2487,2019-07-18 03:00:00,40, Good
2488,2019-07-18 04:00:00,37, Good
2489,2019-07-18 05:00:00,33, Good
2490,2019-07-18 06:01:00,31, Good
2491,2019-07-18 07:00:00,30, Good
2492,2019-07-18 08:00:00,51, Moderate
2493,2019-07-18 09:00:00,46, Good
2494,2019-07-18 10:00:00,42, Good
2495,2019-07-18 11:01:00,44, Good
2496,2019-07-18 12:01:00,45, Good
2497,2019-07-18 13:01:00,45, Good
2498,2019-07-18 14:00:00,48, Good
2499,2019-07-18 15:00:00,49, Good
2500,2019-07-18 16:01:00,49, Good
2501,2019-07-18 17:00:00,48, Good
2502,2019-07-18 18:00:00,43, Good
2503,2019-07-18 19:00:00,40, Good
2504,2019-07-18 20:01:00,33, Good
2505,2019-07-18 21:00:00,39, Good
2506,2019-07-18 22:00:00,36, Good
2507,2019-07-18 23:00:00,43, Good
2508,2019-07-19 00:00:00,40, Good
2509,2019-07-19 01:00:00,51, Moderate
2510,2019-07-19 02:00:00,42, Good
2511,2019-07-19 03:00:00,35, Good
2512,2019-07-19 04:00:00,32, Good
2513,2019-07-19 05:00:00,30, Good
2514,2019-07-19 06:01:00,30, Good
2515,2019-07-19 07:00:00,27, Good
2516,2019-07-19 08:00:00,38, Good
2517,2019-07-19 09:00:00,44, Good
2518,2019-07-19 10:00:00,54, Moderate
2519,2019-07-19 11:01:00,54, Moderate
2520,2019-07-19 12:00:00,59, Moderate
2521,2019-07-19 13:01:00,59, Moderate
2522,2019-07-19 14:00:00,61, Moderate
2523,2019-07-19 15:00:00,66, Moderate
2524,2019-07-19 16:01:00,68, Moderate
2525,2019-07-19 17:00:00,68, Moderate
2526,2019-07-19 18:00:00,73, Moderate
2527,2019-07-19 19:00:00,67, Moderate
2528,2019-07-19 20:01:00,81, Moderate
2529,2019-07-19 21:00:00,71, Moderate
2530,2019-07-19 22:00:00,65, Moderate
2531,2019-07-19 23:00:00,55, Moderate
2532,2019-07-20 00:00:00,53, Moderate
2533,2019-07-20 01:00:00,54, Moderate
2534,2019-07-20 02:00:00,51, Moderate
2535,2019-07-20 03:00:00,48, Good
2536,2019-07-20 04:00:00,43, Good
2537,2019-07-20 05:00:00,38, Good
2538,2019-07-20 06:01:00,52, Moderate
2539,2019-07-20 07:00:00,52, Moderate
2540,2019-07-20 08:00:00,57, Moderate
2541,2019-07-20 09:00:00,56, Moderate
2542,2019-07-20 10:00:00,58, Moderate
2543,2019-07-20 11:01:00,56, Moderate
2544,2019-07-20 12:00:00,52, Moderate
2545,2019-07-20 13:01:00,56, Moderate
2546,2019-07-20 14:00:00,59, Moderate
2547,2019-07-20 15:00:00,55, Moderate
2548,2019-07-20 16:01:00,53, Moderate
2549,2019-07-20 17:00:00,57, Moderate
2550,2019-07-20 18:00:00,55, Moderate
2551,2019-07-20 19:00:00,58, Moderate
2552,2019-07-20 20:00:00,58, Moderate
2553,2019-07-20 21:00:00,53, Moderate
2554,2019-07-20 22:00:00,53, Moderate
2555,2019-07-20 23:00:00,51, Moderate
2556,2019-07-21 00:00:00,47, Good
2557,2019-07-21 01:00:00,37, Good
2558,2019-07-21 02:00:00,35, Good
2559,2019-07-21 03:00:00,30, Good
2560,2019-07-21 04:00:00,21, Good
2561,2019-07-21 05:00:00,23, Good
2562,2019-07-21 06:01:00,26, Good
2563,2019-07-21 07:00:00,30, Good
2564,2019-07-21 08:00:00,29, Good
2565,2019-07-21 09:00:00,35, Good
2566,2019-07-21 10:00:00,51, Moderate
2567,2019-07-21 11:01:00,46, Good
2568,2019-07-21 12:00:00,42, Good
2569,2019-07-21 13:01:00,38, Good
2570,2019-07-21 14:00:00,42, Good
2571,2019-07-21 15:00:00,40, Good
2572,2019-07-21 16:01:00,52, Moderate
2573,2019-07-21 17:00:00,47, Good
2574,2019-07-21 18:00:00,42, Good
2575,2019-07-21 19:00:00,53, Moderate
2576,2019-07-21 20:01:00,55, Moderate
2577,2019-07-21 21:00:00,53, Moderate
2578,2019-07-21 22:00:00,54, Moderate
2579,2019-07-21 23:00:00,54, Moderate
2580,2019-07-22 00:00:00,51, Moderate
2581,2019-07-22 01:00:00,42, Good
2582,2019-07-22 02:00:00,42, Good
2583,2019-07-22 03:00:00,38, Good
2584,2019-07-22 04:00:00,35, Good
2585,2019-07-22 05:00:00,38, Good
2586,2019-07-22 06:01:00,32, Good
2587,2019-07-22 07:00:00,28, Good
2588,2019-07-22 08:00:00,55, Moderate
2589,2019-07-22 09:01:00,61, Moderate
2590,2019-07-22 10:00:00,61, Moderate
2591,2019-07-22 11:01:00,58, Moderate
2592,2019-07-22 12:00:00,54, Moderate
2593,2019-07-22 13:01:00,51, Moderate
2594,2019-07-22 14:00:00,51, Moderate
2595,2019-07-22 15:01:00,56, Moderate
2596,2019-07-22 16:01:00,79, Moderate
2597,2019-07-22 17:00:00,69, Moderate
2598,2019-07-22 18:00:00,68, Moderate
2599,2019-07-22 19:00:00,65, Moderate
2600,2019-07-22 20:00:00,59, Moderate
2601,2019-07-22 21:00:00,54, Moderate
2602,2019-07-22 22:00:00,49, Good
2603,2019-07-22 23:00:00,41, Good
2604,2019-07-23 00:00:00,33, Good
2605,2019-07-23 01:00:00,25, Good
2606,2019-07-23 02:00:00,23, Good
2607,2019-07-23 03:00:00,22, Good
2608,2019-07-23 04:00:00,34, Good
2609,2019-07-23 05:00:00,35, Good
2610,2019-07-23 06:01:00,32, Good
2611,2019-07-23 07:00:00,35, Good
2612,2019-07-23 08:00:00,53, Moderate
2613,2019-07-23 09:01:00,53, Moderate
2614,2019-07-23 10:00:00,50, Good
2615,2019-07-23 11:01:00,46, Good
2616,2019-07-23 12:00:00,46, Good
2617,2019-07-23 13:01:00,44, Good
2618,2019-07-23 14:00:00,47, Good
2619,2019-07-23 15:00:00,54, Moderate
2620,2019-07-23 16:00:00,97, Moderate
2621,2019-07-23 17:00:00,84, Moderate
2622,2019-07-23 18:00:00,73, Moderate
2623,2019-07-23 19:00:00,70, Moderate
2624,2019-07-23 20:00:00,66, Moderate
2625,2019-07-23 21:00:00,63, Moderate
2626,2019-07-23 22:00:00,62, Moderate
2627,2019-07-23 23:00:00,61, Moderate
2628,2019-07-24 00:00:00,64, Moderate
2629,2019-07-24 01:00:00,52, Moderate
2630,2019-07-24 02:00:00,35, Good
2631,2019-07-24 03:00:00,40, Good
2632,2019-07-24 04:01:00,35, Good
2633,2019-07-24 05:00:00,38, Good
2634,2019-07-24 06:01:00,42, Good
2635,2019-07-24 07:00:00,58, Moderate
2636,2019-07-24 08:00:00,90, Moderate
2637,2019-07-24 09:00:00,92, Moderate
2638,2019-07-24 10:00:00,86, Moderate
2639,2019-07-24 11:01:00,76, Moderate
2640,2019-07-24 12:00:00,67, Moderate
2641,2019-07-24 13:01:00,60, Moderate
2642,2019-07-24 14:00:00,55, Moderate
2643,2019-07-24 15:00:00,55, Moderate
2644,2019-07-24 16:00:00,47, Good
2645,2019-07-24 17:00:00,54, Moderate
2646,2019-07-24 18:00:00,51, Moderate
2647,2019-07-24 19:00:00,53, Moderate
2648,2019-07-24 20:01:00,57, Moderate
2649,2019-07-24 21:00:00,61, Moderate
2650,2019-07-24 22:00:00,53, Moderate
2651,2019-07-24 23:00:00,53, Moderate
2652,2019-07-25 00:00:00,59, Moderate
2653,2019-07-25 01:00:00,56, Moderate
2654,2019-07-25 02:00:00,65, Moderate
2655,2019-07-25 03:00:00,67, Moderate
2656,2019-07-25 04:00:00,53, Moderate
2657,2019-07-25 05:00:00,54, Moderate
2658,2019-07-25 06:01:00,63, Moderate
2659,2019-07-25 07:00:00,71, Moderate
2660,2019-07-25 08:00:00,71, Moderate
2661,2019-07-25 09:00:00,77, Moderate
2662,2019-07-25 10:00:00,68, Moderate
2663,2019-07-25 11:01:00,62, Moderate
2664,2019-07-25 12:00:00,55, Moderate
2665,2019-07-25 13:01:00,44, Good
2666,2019-07-25 14:00:00,49, Good
2667,2019-07-25 15:00:00,56, Moderate
2668,2019-07-25 16:01:00,59, Moderate
2669,2019-07-25 17:00:00,66, Moderate
2670,2019-07-25 18:00:00,61, Moderate
2671,2019-07-25 19:00:00,61, Moderate
2672,2019-07-25 20:01:00,40, Good
2673,2019-07-25 21:00:00,41, Good
2674,2019-07-25 22:00:00,48, Good
2675,2019-07-25 23:00:00,51, Moderate
2676,2019-07-26 00:00:00,55, Moderate
2677,2019-07-26 01:00:00,52, Moderate
2678,2019-07-26 02:00:00,47, Good
2679,2019-07-26 03:00:00,38, Good
2680,2019-07-26 04:00:00,33, Good
2681,2019-07-26 05:00:00,31, Good
2682,2019-07-26 06:01:00,28, Good
2683,2019-07-26 07:00:00,28, Good
2684,2019-07-26 08:00:00,-999,
2685,2019-07-26 09:01:00,-999,
2686,2019-07-26 10:00:00,-999,
2687,2019-07-26 11:01:00,-999,
2688,2019-07-26 12:00:00,-999,
2689,2019-07-26 13:01:00,-999,
2690,2019-07-26 14:00:00,-999,
2691,2019-07-26 15:00:00,-999,
2692,2019-07-26 16:01:00,-999,
2693,2019-07-26 17:00:00,-999,
2694,2019-07-26 18:00:00,-999,
2695,2019-07-26 19:00:00,-999,
2696,2019-07-26 20:01:00,43, Good
2697,2019-07-26 21:00:00,52, Moderate
2698,2019-07-26 22:00:00,51, Moderate
2699,2019-07-26 23:00:00,51, Moderate
2700,2019-07-27 00:00:00,42, Good
2701,2019-07-27 01:00:00,35, Good
2702,2019-07-27 02:00:00,28, Good
2703,2019-07-27 03:00:00,24, Good
2704,2019-07-27 04:00:00,27, Good
2705,2019-07-27 05:00:00,22, Good
2706,2019-07-27 06:01:00,19, Good
2707,2019-07-27 07:00:00,24, Good
2708,2019-07-27 08:00:00,29, Good
2709,2019-07-27 09:00:00,35, Good
2710,2019-07-27 10:00:00,49, Good
2711,2019-07-27 11:01:00,45, Good
2712,2019-07-27 12:00:00,45, Good
2713,2019-07-27 13:01:00,43, Good
2714,2019-07-27 14:00:00,47, Good
2715,2019-07-27 15:01:00,51, Moderate
2716,2019-07-27 16:00:00,46, Good
2717,2019-07-27 17:00:00,42, Good
2718,2019-07-27 18:00:00,48, Good
2719,2019-07-27 19:00:00,45, Good
2720,2019-07-27 20:00:00,97, Moderate
2721,2019-07-27 21:00:00,73, Moderate
2722,2019-07-27 22:00:00,63, Moderate
2723,2019-07-27 23:00:00,57, Moderate
2724,2019-07-28 00:00:00,50, Good
2725,2019-07-28 01:00:00,53, Moderate
2726,2019-07-28 02:00:00,45, Good
2727,2019-07-28 03:00:00,35, Good
2728,2019-07-28 04:00:00,32, Good
2729,2019-07-28 05:00:00,37, Good
2730,2019-07-28 06:01:00,35, Good
2731,2019-07-28 07:00:00,38, Good
2732,2019-07-28 08:00:00,44, Good
2733,2019-07-28 09:01:00,47, Good
2734,2019-07-28 10:00:00,38, Good
2735,2019-07-28 11:01:00,31, Good
2736,2019-07-28 12:00:00,36, Good
2737,2019-07-28 13:01:00,37, Good
2738,2019-07-28 14:00:00,39, Good
2739,2019-07-28 15:01:00,43, Good
2740,2019-07-28 16:00:00,40, Good
2741,2019-07-28 17:00:00,39, Good
2742,2019-07-28 18:00:00,46, Good
2743,2019-07-28 19:00:00,48, Good
2744,2019-07-28 20:01:00,45, Good
2745,2019-07-28 21:00:00,39, Good
2746,2019-07-28 22:00:00,36, Good
2747,2019-07-28 23:00:00,36, Good
2748,2019-07-29 00:00:00,35, Good
2749,2019-07-29 01:00:00,32, Good
2750,2019-07-29 02:00:00,30, Good
2751,2019-07-29 03:00:00,28, Good
2752,2019-07-29 04:00:00,26, Good
2753,2019-07-29 05:00:00,25, Good
2754,2019-07-29 06:01:00,25, Good
2755,2019-07-29 07:00:00,30, Good
2756,2019-07-29 08:00:00,49, Good
2757,2019-07-29 09:01:00,62, Moderate
2758,2019-07-29 10:00:00,55, Moderate
2759,2019-07-29 11:01:00,48, Good
2760,2019-07-29 12:00:00,45, Good
2761,2019-07-29 13:01:00,43, Good
2762,2019-07-29 14:00:00,38, Good
2763,2019-07-29 15:00:00,40, Good
2764,2019-07-29 16:00:00,45, Good
2765,2019-07-29 17:00:00,48, Good
2766,2019-07-29 18:00:00,45, Good
2767,2019-07-29 19:00:00,58, Moderate
2768,2019-07-29 20:00:00,51, Moderate
2769,2019-07-29 21:00:00,42, Good
2770,2019-07-29 22:00:00,33, Good
2771,2019-07-29 23:00:00,33, Good
2772,2019-07-30 00:01:00,33, Good
2773,2019-07-30 01:00:00,29, Good
2774,2019-07-30 02:00:00,61, Moderate
2775,2019-07-30 03:00:00,83, Moderate
2776,2019-07-30 04:01:00,85, Moderate
2777,2019-07-30 05:00:00,84, Moderate
2778,2019-07-30 06:01:00,80, Moderate
2779,2019-07-30 07:00:00,81, Moderate
2780,2019-07-30 08:00:00,91, Moderate
2781,2019-07-30 09:00:00,95, Moderate
2782,2019-07-30 10:00:00,69, Moderate
2783,2019-07-30 11:01:00,56, Moderate
2784,2019-07-30 12:00:00,52, Moderate
2785,2019-07-30 13:01:00,45, Good
2786,2019-07-30 14:00:00,41, Good
2787,2019-07-30 15:00:00,56, Moderate
2788,2019-07-30 16:01:00,60, Moderate
2789,2019-07-30 17:00:00,56, Moderate
2790,2019-07-30 18:00:00,55, Moderate
2791,2019-07-30 19:00:00,52, Moderate
2792,2019-07-30 20:00:00,46, Good
2793,2019-07-30 21:00:00,52, Moderate
2794,2019-07-30 22:00:00,43, Good
2795,2019-07-30 23:00:00,32, Good
2796,2019-07-31 00:00:00,33, Good
2797,2019-07-31 01:00:00,31, Good
2798,2019-07-31 02:00:00,24, Good
2799,2019-07-31 03:00:00,20, Good
2800,2019-07-31 04:01:00,23, Good
2801,2019-07-31 05:00:00,66, Moderate
2802,2019-07-31 06:01:00,80, Moderate
2803,2019-07-31 07:00:00,84, Moderate
2804,2019-07-31 08:00:00,96, Moderate
2805,2019-07-31 09:00:00,109, Unhealthy for Sensitive Groups
2806,2019-07-31 10:00:00,89, Moderate
2807,2019-07-31 11:01:00,70, Moderate
2808,2019-07-31 12:00:00,59, Moderate
2809,2019-07-31 13:01:00,48, Good
2810,2019-07-31 14:00:00,38, Good
2811,2019-07-31 15:01:00,38, Good
2812,2019-07-31 16:01:00,42, Good
2813,2019-07-31 17:00:00,40, Good
2814,2019-07-31 18:00:00,38, Good
2815,2019-07-31 19:00:00,42, Good
2816,2019-07-31 20:01:00,42, Good
2817,2019-07-31 21:00:00,40, Good
2818,2019-07-31 22:00:00,40, Good
2819,2019-07-31 23:00:00,36, Good
2820,2019-08-01 00:00:00,28, Good
2821,2019-08-01 01:01:00,26, Good
2822,2019-08-01 02:00:00,25, Good
2823,2019-08-01 03:00:00,25, Good
2824,2019-08-01 04:00:00,23, Good
2825,2019-08-01 05:00:00,22, Good
2826,2019-08-01 06:01:00,23, Good
2827,2019-08-01 07:01:00,23, Good
2828,2019-08-01 08:00:00,-999,
2829,2019-08-01 09:00:00,43, Good
2830,2019-08-01 10:00:00,40, Good
2831,2019-08-01 11:01:00,37, Good
2832,2019-08-01 12:00:00,41, Good
2833,2019-08-01 13:01:00,39, Good
2834,2019-08-01 14:01:00,36, Good
2835,2019-08-01 15:00:00,35, Good
2836,2019-08-01 16:01:00,46, Good
2837,2019-08-01 17:00:00,52, Moderate
2838,2019-08-01 18:00:00,54, Moderate
2839,2019-08-01 19:00:00,51, Moderate
2840,2019-08-01 20:01:00,47, Good
2841,2019-08-01 21:00:00,38, Good
2842,2019-08-01 22:00:00,35, Good
2843,2019-08-01 23:00:00,32, Good
2844,2019-08-02 00:00:00,28, Good
2845,2019-08-02 01:00:00,27, Good
2846,2019-08-02 02:00:00,26, Good
2847,2019-08-02 03:00:00,25, Good
2848,2019-08-02 04:00:00,25, Good
2849,2019-08-02 05:00:00,25, Good
2850,2019-08-02 06:01:00,25, Good
2851,2019-08-02 07:01:00,25, Good
2852,2019-08-02 08:00:00,26, Good
2853,2019-08-02 09:00:00,35, Good
2854,2019-08-02 10:00:00,45, Good
2855,2019-08-02 11:01:00,45, Good
2856,2019-08-02 12:00:00,63, Moderate
2857,2019-08-02 13:01:00,57, Moderate
2858,2019-08-02 14:00:00,54, Moderate
2859,2019-08-02 15:00:00,45, Good
2860,2019-08-02 16:00:00,45, Good
2861,2019-08-02 17:00:00,55, Moderate
2862,2019-08-02 18:00:00,54, Moderate
2863,2019-08-02 19:00:00,54, Moderate
2864,2019-08-02 20:01:00,57, Moderate
2865,2019-08-02 21:00:00,54, Moderate
